CountyName,LocationName,Asthma,TotalPopulation,TotalPop18plus,COP,GEOID,Smoking,Drinking,Short_Sleep,Physical_Activity,neighbor_avg_density,minority,aging,disability,forest_total,wetland_total,Hdensity_total,Ldensity_total,grasses_total,water_total,forest_pct,Hdensity_pct,lst_winter,ndvi_fall,evi_spring,evi_fall,savi_fall,savi_winter,savi_summer,savi_spring,ndvi_winter,lst_summer,evi_summer,lst_spring,lst_fall,ndvi_spring,ndvi_summer,evi_winter
Chester,42029300502,10.1,3718,2825,5.9,42029300502,13.4,19.4,33.1,19.4,6.731724367529266,0.1068845432627913,0.1323332440396463,0.0763461023305652,1790.7411764705878,314.81960784313725,679.8470588235296,3411.643137254901,1352.4313725490192,62.05098039215686,0.2369136232341084,0.1478648600319564,3.1954276530325885,0.6757036872288849,0.4170722871440008,0.390500482609682,0.3755777045527013,0.2805839010923492,0.482119379731853,0.3949897629097126,0.5299758740564899,34.36597618934357,0.5294769840678224,24.63182547036832,21.30981701809692,0.627278754298028,0.7276029966704897,0.283240005973086
Centre,42027010801,11.8,1998,1291,10.6,42027010801,22.3,19.9,36.1,28.8,0.09826816229967726,0.0022573363431151,0.1557562076749435,0.0970654627539503,145325.2078431372,926.0,508.36862745098034,6761.376470588235,35323.850980392155,46.0,0.9049194277672514,0.001967076538562414,-1.6987526297508655,0.6391041381179061,0.2213263660821233,0.3269865517610255,0.3381296614750747,0.2274642479103765,0.5337027070651361,0.2347994381210486,0.5720421695915555,25.451573350302485,0.5784339754981636,1.2430703072359484,14.532102065829203,0.470434546471548,0.8123096061938649,0.2158439469846033
Bucks,42017104601,9.3,4931,3846,5.3,42017104601,8.5,18.1,31.8,15.8,2.130651870774873,0.0874125874125874,0.2408216783216783,0.0769230769230769,3686.368627450981,487.6274509803922,458.627450980392,5515.556862745098,1734.1098039215683,6.0,0.18508995515008123,0.30525865754595993,2.979983814135133,0.749933702463338,0.3674044078458295,0.419878249940768,0.4085283677234986,0.2768920098825523,0.5201209081241184,0.3574128198359032,0.5580218833433469,32.5909378522834,0.5747963643230282,16.564978264860624,22.868546740672453,0.5798781139616301,0.7781257412545093,0.2857070381483272
Bucks,42017100211,10.5,6745,5535,7.5,42017100211,15.9,18.1,38.5,24.0,3.7636481941060125,0.26334208223972,0.1480023330417031,0.1125692621755613,516.9450980392157,79.59607843137255,575.443137254902,2313.156862745097,9.270588235294117,67.49019607843137,0.20037019898195277,0.027668361297005544,4.567571650497758,0.6039781212865744,0.3251310187466905,0.3327712994638415,0.3206666137446206,0.2251540710993877,0.4153081080109693,0.3120744083670551,0.4633612859445322,36.79844466607892,0.4496209092372792,21.06009884906026,21.34188924816289,0.5249762041193989,0.6575482980936255,0.2309104210652278
Chester,42029307900,12.4,5420,4388,5.8,42029307900,14.6,19.8,37.8,24.6,2.7818377484814016,0.3573661945926062,0.092146404267059,0.0816626816258966,9857.588235294126,1341.533333333333,1715.1607843137256,9342.607843137264,29602.25882352942,513.9725490196079,0.39772803672695645,0.15110456688448576,8.18484575942086,0.6357463022627187,0.4448567801576832,0.3870610898484248,0.3769637863147402,0.2763473825682722,0.5600925976977311,0.4217916844193191,0.491343678725434,31.960228671136477,0.6280270033006273,22.20627017956375,22.436017055828124,0.6088138058553403,0.7825118608303244,0.2706888631288708
Chester,42029302206,8.7,5035,3974,3.6,42029302206,7.9,18.2,31.6,15.1,2.6978330612786623,0.3001062322946176,0.1462464589235127,0.035941926345609,1239.7411764705882,75.0,1087.9490196078434,3208.776470588235,473.3803921568628,2.0,0.2177241296412281,0.3314745861073362,3.924247038087484,0.6349718677287884,0.3956955592483165,0.385538421563483,0.3711101309463645,0.2745616496483749,0.4610117009183814,0.3747272718247537,0.5108853481815777,35.78842090793896,0.505804735043316,25.90708071583441,22.33389066566036,0.5968199842831455,0.7030046850809089,0.2786508988463767
Butler,42019912200,9.4,3288,2611,5.0,42019912200,10.6,20.2,35.7,17.3,1.9897396745215754,0.0529622980251346,0.2157390783961699,0.054458408138839,412.5764705882354,95.31764705882352,2196.2000000000007,2304.4156862745085,56.43529411764706,0.0,0.2447745872422937,0.35317509209311615,4.772976021464098,0.5452607064838801,0.304350872875372,0.3258189929920576,0.3179726403333706,0.1915842378356312,0.3866665423558749,0.2953544877376468,0.3785552532442435,36.84982334375211,0.4094223651816072,28.03977928845818,19.78627427255465,0.4916432180288988,0.6057024711099066,0.1853727764769778
Clinton,42035030500,10.7,4058,3365,9.9,42035030500,18.8,17.6,41.1,26.7,6.186221077441007,0.0709645177411294,0.2358820589705147,0.1676661669165417,69554.94509803921,976.6666666666669,3133.611764705883,8456.26274509804,7085.12549019608,1887.854901960784,0.8739192279699202,0.27828816212827134,-0.8511214367888275,0.6262395807907202,0.1882183390984033,0.314120052246015,0.3189902106441775,0.1826834342799488,0.5050240433847812,0.1972805049412257,0.5284866644187685,27.27617846358555,0.5567272186571615,2.6227058923898605,13.15960690017314,0.4085131970048814,0.7853516505344736,0.1585409876809215
Cambria,42021010700,9.9,3122,2532,6.9,42021010700,11.7,18.1,34.7,20.8,2.3982361094092925,0.0528206970894717,0.2824290334171757,0.1218109953287819,11416.862745098042,57.0,2377.419607843138,6203.549019607843,4310.352941176472,7.0,0.6209579912753752,0.2503736131775759,-0.2828245655932276,0.6238905484283953,0.2556424730492151,0.3776554075926714,0.3724950223961238,0.1821849027361681,0.5447399994633085,0.2597694943774749,0.4563275757107442,28.89990484454147,0.6040992838741114,16.052630664979837,17.980623960395764,0.464296951615972,0.7704124722486483,0.1771901019796413
Chester,42029306000,10.4,7626,5842,6.3,42029306000,13.6,19.1,34.3,19.9,1.8329838845965434,0.1411871671645668,0.1236524223925185,0.1641771658656968,14849.95294117648,810.8862745098039,879.9490196078431,9937.980392156864,16513.333333333325,25.47058823529412,0.4229468740641685,0.1875108629287793,3.115382544212315,0.7139865053869164,0.4306032976529838,0.4268703665992769,0.4136244253726326,0.2645106909317443,0.5641818019506966,0.4116839366283883,0.5069244346739332,32.089893640797605,0.6275292896796119,22.855077733742835,18.756685411844696,0.6399714040068348,0.815830095772774,0.2581870471273672
Cumberland,42041011200,10.3,1634,1298,6.5,42041011200,13.2,19.6,36.2,20.2,3.5255736079584317,0.163906339234723,0.1941747572815534,0.1776127926898915,0.0,0.0,329.8156862745097,504.7411764705882,0.0,0.0,0.0,0.19206211431221248,6.132391011600273,0.5212982305770004,0.2950596538741796,0.288630447262804,0.2776436894607741,0.2190926408130011,0.3601782335076526,0.2744777978825907,0.4194442352899438,41.50156201798928,0.3946378131643736,14.432198538768528,18.85661306095168,0.4522373126197238,0.5792858944103237,0.2303362318503518
Chester,42029301500,10.0,2796,2125,5.9,42029301500,11.7,19.2,31.1,18.3,0.4060429137352332,0.0423698384201077,0.1536804308797127,0.0850987432675045,12026.188235294112,720.764705882353,471.5803921568628,3523.83137254902,6312.690196078432,5.066666666666666,0.5206161194621672,0.12087016540127896,3.161758858856416,0.7106963544145437,0.3698742073567266,0.3924668726571793,0.3835553248819381,0.2358665031162922,0.541600098177152,0.3629908515177864,0.4944477491603836,31.840505371584094,0.5904647585406835,23.418460791685376,20.14123553478939,0.6073436141507961,0.8152721903124762,0.2263536495253466
Bucks,42017100811,10.8,4432,3467,6.9,42017100811,17.2,16.8,41.5,25.7,13.1248161160756,0.3252291749701076,0.0902750099641291,0.2002789956157832,25.50980392156863,19.0,323.8196078431373,975.5490196078435,26.0,0.0,0.0,0.11005885629859276,5.239529579862856,0.5829650030516718,0.3305853992090865,0.3255251245939573,0.313133564372212,0.2582810998333523,0.3899510183986338,0.3147429620377194,0.4898373815809663,37.90488676852992,0.4199525895047644,21.91935198590897,22.637299622748905,0.5192660330285156,0.6172734556194406,0.2687851306067774
Butler,42019903000,9.9,4723,3889,7.0,42019903000,12.0,18.0,35.7,20.5,3.370993910246257,0.0348447621174893,0.2899262899262899,0.1652892561983471,8411.815686274509,21.0,2436.917647058824,9409.580392156862,2614.96862745098,97.9686274509804,0.5859782667983829,0.396288142848407,3.1722599684472166,0.6692415465339503,0.2970009819222732,0.3913763172466301,0.3797516176644644,0.2128543618314225,0.4990256053991159,0.2943135602914314,0.4483573256259059,30.673906151586355,0.5439315297445804,20.98576112728596,18.481875433020576,0.5175268203349626,0.7355643532300596,0.2035084230532025
Bucks,42017101504,9.4,2779,2410,7.6,42017101504,10.9,15.1,32.9,22.4,6.301216690000003,0.0315281899109792,0.3979970326409495,0.1635756676557863,302.90588235294115,127.0,308.6823529411765,2084.4196078431346,34.0,1.0,0.009904066493183672,0.1421221129659273,3.967525341027672,0.6854612599509456,0.346886635259473,0.4015970799140324,0.3865423020609098,0.2686979593402526,0.4526847770625049,0.3330559340616081,0.5385388030719336,35.31458701652618,0.494822252401775,18.00219519791912,25.70928818715468,0.5402574518069321,0.701414613782661,0.2778304170294348
Cumberland,42041011301,9.8,5770,4421,5.8,42041011301,12.8,18.4,36.2,19.7,1.2739679314971895,0.3072533136966127,0.1448821796759941,0.0699558173784977,5238.011764705883,75.54117647058824,1973.756862745098,5302.823529411764,1903.8156862745095,14.0,0.5925717960639155,0.11907817876926256,5.128329939064775,0.6010354326490043,0.2647285757723233,0.3268095275298421,0.32690876256726,0.2428292223231968,0.4770227362481749,0.2620830059328045,0.4826959303676909,35.48623145042441,0.5207566171158063,12.2364416013889,16.989358957530285,0.4480719795620831,0.7256924183533848,0.2407486737515159
Bucks,42017101403,10.1,5901,4761,7.0,42017101403,14.8,18.1,36.6,21.2,4.5890951305415175,0.0843568196509373,0.2150937297996121,0.0985778926955397,1496.8509803921568,160.31764705882355,294.4509803921569,3493.8235294117626,16.749019607843138,124.9843137254902,0.35898893625048134,0.034201238596257566,3.8037185630576897,0.6616346237989136,0.3240418522666956,0.3568356445949543,0.3448028240756741,0.2087840917266948,0.4695142340487839,0.3148733485152525,0.4686635390637692,33.614550978683994,0.5126102336992002,19.30846788189135,20.620694678962632,0.5469515178981728,0.7365648652820533,0.2109438036679209
Clearfield,42033330700,10.7,2276,1996,9.9,42033330700,21.0,19.4,41.8,27.3,0.14848626810877796,0.0714285714285714,0.2224749772520473,0.1851683348498635,497970.7764705884,4319.403921568626,1111.698039215686,20207.305882352943,55439.95686274509,3518.807843137255,0.860294093326904,0.046260269575247905,2.671154280548655,0.6376184886595124,0.2362142225470973,0.3322979071810713,0.3481119306525089,0.2129511377915397,0.5775279518596749,0.2493523133117796,0.5201875413933886,24.910507004803502,0.6406145749025346,11.56062796432234,14.438411403143816,0.4725992457911066,0.8413006471988657,0.1946318531190411
Chester,42029304404,9.3,5143,3929,4.2,42029304404,10.0,19.5,31.2,16.2,3.041381497055818,0.2062002855394656,0.2163981235977972,0.0797470936161533,963.8392156862748,11.545098039215686,554.5176470588236,2840.956862745098,237.46666666666667,0.0,0.11375259887948115,0.28687005841501534,3.1992533291193848,0.6377535494950523,0.3703579558543289,0.3649107217925276,0.3538984067159251,0.241872402888341,0.4630591145891247,0.355831913586188,0.5030797206258095,35.37398910963271,0.5046838026083539,25.168586440634726,20.916152993422525,0.5929663440846017,0.7222768279496337,0.2391667543985806
Bucks,42017100600,10.7,3735,2894,6.9,42017100600,17.0,19.2,40.2,24.5,13.51123206076828,0.2626105044201768,0.1505460218408736,0.0995839833593343,0.0,34.1843137254902,705.4980392156863,235.50588235294117,0.0,77.68235294117649,0.0,0.4961868128203129,5.352743066436785,0.3884159375311812,0.2025547989550234,0.2228592990018635,0.2160330798316152,0.1417636553581506,0.2542048661740326,0.1956707268261875,0.2799096840674591,39.30036918420053,0.2664687282206144,22.711413063935844,22.26584874119589,0.3354564484288722,0.434037214050908,0.1427382361415758
Bucks,42017100805,10.4,6235,4809,7.1,42017100805,15.9,19.6,38.0,22.6,18.520612892770217,0.1633724948168624,0.1741534208707671,0.1266067726330338,560.2549019607843,367.2117647058824,468.6588235294116,2833.8745098039226,12.0,0.0,0.33661848598327093,0.147454563711216,4.87560644474715,0.6122943157374752,0.333826409112565,0.3402125188797046,0.3256233229102299,0.2160927543716128,0.4115770043445075,0.3155399158590852,0.4571320682425658,36.423514544151686,0.4520447978419479,21.51819885761582,21.05562112187578,0.524958476286766,0.6447391435285325,0.221761610050159
Cambria,42021012400,10.5,3662,2968,9.4,42021012400,17.6,17.5,38.0,26.3,1.4607983962811604,0.0230985915492957,0.2174647887323943,0.1318309859154929,54927.43529411764,304.30196078431374,873.5921568627451,8976.082352941175,35827.77647058825,86.4078431372549,0.6416340675069627,0.01602578490433908,2.1088246045862697,0.6258544562330831,0.271490332705372,0.3547803491494193,0.3573226377936996,0.203198393475283,0.5454564641432171,0.2775205796453102,0.4036577730361392,28.43161114758768,0.6014187456521844,15.482887771814829,15.956468470056937,0.4965160294101911,0.7812157315939784,0.1718436869692439
Clearfield,42033330900,10.6,6424,5536,10.3,42033330900,24.0,18.7,43.6,32.3,2.064242610148903,0.1421450670333447,0.2255070470952217,0.1954279821244414,79550.56862745083,3507.7647058823536,1730.0862745098038,10544.937254901955,18078.26274509806,106.60392156862746,0.697499900790694,0.1896879221709446,5.404016270257937,0.6163139331825678,0.2620574400958252,0.310518669507176,0.3204140554322904,0.1904813705107688,0.5628347924700151,0.2693065974774832,0.4354674574414516,27.67820773698329,0.6233455881990623,17.680236879788556,17.10341394979916,0.4991752707560505,0.8266564376650055,0.1710520543295224
Crawford,42039110201,10.8,3538,2841,9.2,42039110201,18.9,18.1,35.3,24.5,0.12590971783882224,0.0417234796836651,0.2113444232342514,0.1191709844559585,93337.93333333336,16577.921568627447,781.6235294117647,13900.262745098042,69772.27843137256,1097.5176470588235,0.6154375248648456,0.0,1.509974336665964,0.7514015385969713,0.3063192969384508,0.5046801242536301,0.4834263655572372,0.1985949236271725,0.5697386206370926,0.3078006061070287,0.3971246736922591,25.759020609027075,0.6306827787226985,19.60003026366678,14.493557202934026,0.5271117462152975,0.7942223584210881,0.1883511771243748
Centre,42027011202,8.6,4392,4385,5.5,42027011202,23.9,26.4,45.6,24.9,0.5847280082385293,0.5835158817086528,0.062157721796276,0.0,190.37254901960785,0.0,360.7607843137256,525.3843137254902,2053.980392156864,0.0,0.10602533731589246,0.15522751483792416,-1.0221336111634822,0.4738349858893003,0.1815841459451488,0.2912550613722843,0.2912929996055488,0.1470002835077069,0.4325170414264702,0.1870508492250878,0.4108940385341817,30.14295498881304,0.4599774177000728,5.06621210253268,17.729116443829803,0.2862699859627779,0.6254430800096555,0.1341863221349561
Cumberland,42041010900,10.3,5091,4088,6.4,42041010900,12.6,19.2,34.8,19.3,8.355615333957564,0.1066132264529058,0.1637274549098196,0.077755511022044,411.5019607843137,0.0,831.7254901960783,2797.203921568628,57.15294117647059,10.898039215686277,0.20835199603556553,0.12910085341128766,5.369574882935098,0.5810518768398168,0.3479720627834614,0.3135950340145538,0.3021245849583573,0.2083287605545983,0.4152921405793914,0.3227016596858078,0.4589807959779222,38.67433490768701,0.4626266584534791,17.577280199571682,20.35286267932596,0.5337864021189571,0.6572275375269998,0.2136180086484954
Bucks,42017101808,9.7,2639,2238,7.9,42017101808,14.6,16.3,36.6,24.8,4.5330683934634886,0.2052539404553415,0.2091068301225919,0.1341506129597197,297.6274509803921,134.12549019607843,944.5450980392156,1255.9333333333332,49.0,0.0,0.07391791290598855,0.37647337238799466,2.7709783116738875,0.5853967534701551,0.2734459760549459,0.3256954589874838,0.3160473564660217,0.1508908107523247,0.3875265649336359,0.2651585578274385,0.4690181772091961,35.284914402289075,0.4205349163168481,19.379030677480397,26.89681834931932,0.4433461217966195,0.6110226068728116,0.1151936132633467
Cumberland,42041010500,9.9,4256,3295,5.4,42041010500,12.7,19.2,35.9,19.3,9.830012666701766,0.2098535905182431,0.1529165698349988,0.1117824773413897,38.73333333333333,0.0,1486.8745098039212,2209.529411764705,0.0,0.0,0.2839931153184166,0.3650874449101024,6.82430789313015,0.5038721909656347,0.2650393182563684,0.2722286230709124,0.2629387266756483,0.207387032803566,0.3470939098501081,0.2475035075808345,0.4148161792943514,41.481738716848525,0.3796346438304739,15.63859725551221,18.61316169140891,0.4193292467574743,0.5657455063974564,0.2168938989050258
Bucks,42017101611,10.2,7132,5914,8.4,42017101611,15.3,16.7,36.9,24.3,12.59283796729867,0.0833204513835214,0.3079301283042201,0.0927500386458494,96.03529411764706,22.0,398.2823529411763,3675.2705882352975,59.24705882352941,0.0,0.06247703050349136,0.15644630865875037,4.0187401564669925,0.6623166537050674,0.3446981057544106,0.4008483540782718,0.3804323606535961,0.2751868746831996,0.4270373131522738,0.3279796750801356,0.5369709778852281,36.11878427086886,0.4643994922801549,18.51789272035733,28.072531444981923,0.5149719537436874,0.6645871867307964,0.2595828414570734
Chester,42029308101,11.0,4360,3266,6.6,42029308101,13.8,20.7,34.0,19.6,2.807101476429213,0.1055840039014874,0.1433796634967081,0.1224091684954889,3993.7294117647057,280.1411764705883,313.26666666666665,7072.392156862744,12057.7294117647,11.0,0.3506624600722113,0.12449457331347095,7.584223566166641,0.6832964206538521,0.4829937460921459,0.4308336615719449,0.4158250852400471,0.3049799273561905,0.5640811276276974,0.4547746050687626,0.5358724725897359,32.59590449694505,0.6280962183947342,22.02756115913276,23.12983923077501,0.6544668928652124,0.7983014842280475,0.3013373296951279
Centre,42027011301,11.7,2451,2314,5.3,42027011301,17.8,15.9,43.4,35.4,5.100789865655452,0.4134907251264755,0.0101180438448566,0.0219224283305227,10.937254901960785,0.0,248.4705882352941,301.7764705882354,39.0,0.0,0.0,0.441635101010101,1.5579398835085094,0.4984778942051203,0.1814004365812951,0.2714549714848144,0.2755085675755912,0.2051846027152085,0.3465570034738408,0.1852319564296357,0.3213592666218848,36.94869745842369,0.3623166363840606,5.475531131590949,19.49817608175267,0.3107466500679568,0.5423486983906624,0.2770654272756114
Chester,42029301100,11.3,3494,2871,8.4,42029301100,18.4,18.7,36.1,25.3,1.2316774376897985,0.1572002294893861,0.1265060240963855,0.2013769363166953,272.7137254901961,107.89019607843136,760.9411764705883,873.1137254901962,212.56078431372543,180.878431372549,0.044706795893129314,0.2686868686868687,3.9001102266673615,0.5168608802034043,0.2609702796099903,0.2638264012450403,0.2641132236559773,0.1584954301795551,0.3549633182263713,0.2575293564512919,0.3509616081758059,37.47599522291645,0.3728458740071125,27.04978534320265,23.03647019153163,0.4508823748539925,0.5807403898481728,0.1522537378318675
Chester,42029311401,10.5,7169,5689,6.6,42029311401,15.5,18.0,36.6,23.4,21.646989760009287,0.3201748395028002,0.1244365523835541,0.1390520420707553,3623.619607843137,37.34901960784314,1889.8117647058823,5567.168627450982,1103.572549019608,2.0,0.3634000452369693,0.21941390573187075,2.867150533107744,0.637299024324847,0.3740852676035517,0.3495066228893424,0.3443552155131224,0.2181986368908557,0.4949029301126221,0.36248784269088,0.471540424807097,34.61262832207314,0.539400156123983,24.39868596519229,20.313497927772552,0.5859071030646098,0.7407292366734705,0.210190221009055
Chester,42029303402,9.7,1853,1383,4.7,42029303402,10.8,19.9,33.5,20.6,1.5866821053987035,0.2098171318575553,0.1347449470644851,0.0750721847930702,107.0,31.7921568627451,291.2431372549019,710.8392156862745,15.08627450980392,0.0,0.015466373465273959,0.3804381488413428,6.097679082102386,0.5767732303127383,0.3737537193762958,0.3027626367886515,0.3043698092954029,0.2115463593646198,0.4164893219674199,0.3592385610952487,0.5385852429312252,37.83463992263167,0.4417041200456637,25.53960281758276,24.21394120021461,0.5704137281997914,0.6575367592180277,0.1995066436096129
Bucks,42017101605,10.8,4445,3509,7.2,42017101605,15.6,18.1,39.5,25.2,15.663661778638273,0.3682074408117249,0.1537767756482525,0.1359639233370913,49.94901960784314,29.9843137254902,910.0666666666668,1312.9137254901964,12.0,0.0,0.0,0.29532419516777475,4.107367461602,0.5302327655705971,0.2834829829089295,0.2891707430745175,0.2804256786678391,0.2230383982057157,0.3574247587845544,0.2689015301467314,0.4584305387829486,39.27138107901556,0.3881839934705948,19.393289907468585,26.954258990567773,0.4257474356853239,0.5498731921007477,0.2303155450387501
Centre,42027011002,10.5,5196,4187,7.6,42027011002,16.5,20.0,35.3,22.8,5.570408627516478,0.0600364963503649,0.1441605839416058,0.0968978102189781,8718.133333333337,12.949019607843136,1955.8823529411757,5284.3294117647065,8557.439215686276,192.1882352941176,0.6337437767753843,0.08569423558897248,-2.3892668004268827,0.5644927709206318,0.190601162254846,0.3018912660288337,0.3064402448741672,0.2005155126561147,0.4974400639248443,0.1954457117706076,0.4684585490118797,29.10363005464683,0.5454291836062876,2.9994723427500274,15.347925549093642,0.348568596279342,0.732421620275296,0.1671769493213163
Clarion,42031160900,11.1,3680,2876,10.3,42031160900,19.7,17.6,37.0,27.4,0.18492280520554563,0.0110512893170869,0.203457069991499,0.1388495324454519,109328.45882352942,625.7960784313726,1204.9490196078434,15884.50588235294,72881.0862745098,761.7372549019608,0.5998067991338353,0.031253457960958395,8.993155987411381,0.6773452452973557,0.4017571884823639,0.3844636573717945,0.3847995371595081,0.2133517935290935,0.5535656403240535,0.3882825058630165,0.4255481281115997,31.06281752803488,0.6157641025336666,20.612240492073884,16.208693639753122,0.6428898813302624,0.7957426233090461,0.2061517860733171
Clinton,42035030900,11.2,4083,2895,9.8,42035030900,19.6,18.3,40.1,26.2,0.14895722326082803,0.0404652289798885,0.1407802277683547,0.1063726677974315,188547.3176470587,327.0,1287.6901960784314,16046.109803921569,53871.88627450982,474.0,0.8165617593137176,0.02795703509247444,-1.525707088380572,0.639960300623725,0.2363865006924823,0.3405157756785213,0.3469776593405041,0.2308713038473922,0.5229613612021969,0.2459700521139109,0.5369581792593269,26.40052881998629,0.5699304147735028,4.789944902563739,14.457853595693091,0.4630639082269854,0.795679348932521,0.2197422753103188
Bucks,42017105508,9.2,3598,2695,4.4,42017105508,8.9,18.9,33.5,15.2,0.230127328464795,0.129422437254309,0.1254913819171454,0.0562443302086483,2244.313725490196,737.8235294117646,296.67058823529413,4887.623529411765,3117.9137254901966,286.8117647058823,0.2803424777214748,0.018149132199177805,2.644882465859527,0.6890942576218392,0.3618189910075682,0.4060300382580857,0.3918787377201269,0.2620641165139187,0.4863135428442248,0.3530078771573798,0.4754545082831827,31.67030916689494,0.5258747451057538,17.539910390027366,19.792729674796515,0.5697678786857592,0.7441312424041204,0.2646049080094928
Clinton,42035030300,10.2,4094,3353,8.2,42035030300,15.4,18.0,38.5,22.8,4.868318835179703,0.007451564828614,0.2300049677098857,0.1547441629408842,434951.9411764706,1796.41568627451,769.2941176470588,20864.0274509804,19963.156862745094,5488.266666666669,0.8931354462465066,0.0508589488708773,-6.27524468731884,0.6458774631013738,0.2101992170602562,0.3179307192109384,0.3342574425244169,0.2077150625420648,0.5528054454266498,0.2211368221081175,0.5057647709076045,25.25498685086919,0.610301960591465,1.2971473018066388,12.622636988573335,0.4446729886353858,0.8434299501442073,0.1729923323679427
Chester,42029306800,10.1,1698,1300,6.2,42029306800,12.9,19.0,32.0,19.3,0.20021774461538538,0.1006362058993638,0.1654135338345864,0.0624638519375361,10089.188235294116,246.34117647058827,96.29411764705884,3040.4941176470584,14895.882352941184,23.274509803921568,0.5448604854818381,0.0,6.555453087693033,0.6917550610688292,0.4446579766566648,0.3892100397194429,0.380271815971464,0.2611774406675628,0.5599325137272371,0.4247062010662068,0.4978585339966933,31.498671393087275,0.6189267350567121,20.23293942097296,20.4168881668112,0.6319318904370479,0.8091853706235039,0.2517572429386001
Clearfield,42033331401,10.7,3384,2748,9.7,42033331401,16.9,17.4,38.3,25.1,0.2053906947457271,0.0104790419161676,0.2173652694610778,0.181437125748503,127073.1254901961,433.4274509803921,557.6588235294117,12730.462745098046,35871.78431372548,3395.0509803921573,0.7181911036125035,0.0035864222273791694,6.7264614494976565,0.6995724904032726,0.2942620158375575,0.3906719492765731,0.3922928744416111,0.2179804544329304,0.5770574086330124,0.2995606948222913,0.466233720904784,28.240109051625343,0.6466523731648391,15.729328733780376,16.5135473901189,0.5469280023770533,0.8299313528783325,0.2071967715831526
Chester,42029306600,9.9,3179,2452,6.0,42029306600,11.3,18.9,30.7,17.7,0.05499612562168513,0.1746779767514923,0.1671379202010681,0.0634621426327364,13054.180392156852,539.2862745098039,107.0,5986.2,8227.537254901961,7.0,0.4949753906494086,0.018691588785046728,7.276471146362898,0.7127580286127255,0.4826027535400926,0.3669853238179036,0.3621683122216874,0.2226644254359819,0.5613808626308678,0.4580947184594698,0.4996145915232513,30.924410946460355,0.6177404209769544,20.943647943287917,20.412695426243967,0.7021153332810918,0.8486702325170024,0.2113166443556519
Bucks,42017106402,10.2,7682,6038,7.5,42017106402,16.2,18.2,37.1,23.1,3.5275446750752275,0.0670995670995671,0.1873647186147186,0.0788690476190476,15118.215686274489,3657.250980392157,2555.458823529412,11259.43529411765,20663.35686274509,59.0,0.39146776580388104,0.14961435880437418,1.0059532586597912,0.6859091265075957,0.3455999833661365,0.4063620570310625,0.3940335352617773,0.2502605709006886,0.4822507985770232,0.3376927192592165,0.4741852334954019,33.62417255374606,0.5176971074385434,24.504642600296588,22.85258412642361,0.5554026257271728,0.7336144396759791,0.2452715412600173
Cambria,42021010500,10.8,3357,2882,10.1,42021010500,17.3,16.2,38.3,28.0,11.172673106777614,0.0748858447488584,0.25662100456621,0.1768645357686453,5346.431372549017,28.0,950.5490196078434,3964.129411764704,442.7176470588234,144.32549019607845,0.627828714774011,0.13399892734848792,1.5638228331696369,0.6211225708334647,0.2475333308049508,0.3409942041148612,0.3385260267858501,0.1773227545901608,0.5437878200896984,0.2500497758186655,0.4529900083455171,30.40415458709599,0.6088949671079882,16.404147839602462,18.65364648510969,0.4838446668783561,0.7840774358934959,0.1750036523696178
Chester,42029304900,11.5,8274,6215,10.4,42029304900,17.7,16.2,32.9,27.7,3.715716970733331,0.0473079249848759,0.2462189957652752,0.1219600725952813,18899.38823529411,3097.4078431372545,1569.1803921568628,11076.549019607835,39396.2705882353,830.0,0.5120974970867405,0.07387645854836171,2.5033294325723467,0.6999294737412717,0.4207564656763389,0.4403102092069008,0.4210167276060946,0.2821918140098996,0.5551077676368282,0.4006875558434052,0.5024734320447971,31.76099185682454,0.6174758491951948,23.005877682728,20.76961936068624,0.6033935881893454,0.7848355375784912,0.280287223727015
Cambria,42021000300,12.8,1554,1182,11.7,42021000300,24.9,15.2,46.2,35.3,15.907945216940869,0.3066418373680943,0.1824953445065177,0.1899441340782122,1.9764705882352944,0.0,897.2117647058822,245.4470588235293,0.0,0.0,0.0,0.49757636949328876,8.105187594354216,0.380733246991405,0.1575542923762105,0.2057471360042457,0.2067261123063859,0.1521970776452523,0.2853535594178126,0.15797408173396,0.2787765993151052,38.55041409314497,0.297829660899158,21.84353415053393,22.340051588615324,0.2923531271184439,0.4608670951461144,0.1518892776288598
Bucks,42017102600,10.0,2199,1832,9.7,42017102600,14.7,14.8,36.1,28.6,4.552769638751917,0.1192881192881192,0.2857142857142857,0.1443001443001443,107.14117647058823,0.1058823529411764,328.4078431372549,798.8862745098038,98.89411764705883,0.0,0.10266827714944549,0.11154231944975164,2.109178505722319,0.5889796945319512,0.317211462432216,0.3375576881982876,0.3272158293201382,0.2243669934963992,0.3582376794763612,0.3073513277089191,0.4492740998598792,39.34428704911973,0.3749639318453904,23.252761279164314,24.010878611430517,0.5138527796542476,0.5895144437914862,0.2228546357448118
Bucks,42017103700,10.2,3379,2812,8.0,42017103700,15.4,17.4,36.4,23.0,0.33692473342358986,0.0645925925925925,0.2435555555555555,0.149037037037037,40036.48235294118,1132.478431372549,651.6470588235294,7379.552941176469,17886.46274509804,1150.9725490196076,0.5998889444264702,0.06763555395077331,-0.6292086099395292,0.7847147099386588,0.3969521033192867,0.4734742693212237,0.4489661909628392,0.1466777304024341,0.5234752921627137,0.3848870812491053,0.5907433161377046,30.67989754708215,0.5737547633717134,17.897156412170037,24.63599524913341,0.6460028814328813,0.7984472951807594,0.1178969978501589
