system:index,geoid,sum,.geo
2626,42101006400,181.50588235294114,"{""type"":""Polygon"",""coordinates"":[[[-75.24775719835004,39.92170973717812],[-75.24733920514467,39.918542739554226],[-75.23547622048699,39.92887870487754],[-75.24364119375254,39.93089871944297],[-75.24775719835004,39.92170973717812]]]}"
2627,42101006500,358.2274509803922,"{""type"":""Polygon"",""coordinates"":[[[-75.2470261621197,39.94341571386869],[-75.23500020454314,39.93812869255767],[-75.24364119375254,39.93089871944297],[-75.22725023257217,39.93466268012151],[-75.24026417594341,39.9458676954658],[-75.2470261621197,39.94341571386869]]]}"
2628,42101006600,34.090196078431376,"{""type"":""Polygon"",""coordinates"":[[[-75.23698421817527,39.92782270922424],[-75.23243623837061,39.923971704894946],[-75.22269425284851,39.93080967589364],[-75.22725023257217,39.93466268012151],[-75.23698421817527,39.92782270922424]]]}"
2629,42101006700,213.6823529411765,"{""type"":""Polygon"",""coordinates"":[[[-75.23243623837061,39.923971704894946],[-75.22323427736866,39.91759069604056],[-75.21676627732819,39.926957669535184],[-75.22269425284851,39.93080967589364],[-75.23243623837061,39.923971704894946]]]}"
2630,42101007000,5.909803921568628,"{""type"":""Polygon"",""coordinates"":[[[-75.22675923326827,39.93500767858981],[-75.22269425284851,39.93080967589364],[-75.21568026264889,39.93569265358672],[-75.22027624216634,39.939573657776144],[-75.22675923326827,39.93500767858981]]]}"
2631,42101007101,4.0,"{""type"":""Polygon"",""coordinates"":[[[-75.2292252224181,39.93709268114027],[-75.22725023257217,39.93466268012151],[-75.22027624216634,39.939573657776144],[-75.22275123127827,39.94165566031064],[-75.2292252224181,39.93709268114027]]]}"
2632,42101007102,0.0,"{""type"":""Polygon"",""coordinates"":[[[-75.23363020423967,39.94029368681321],[-75.2297242217071,39.93674468269654],[-75.22275123127827,39.94165566031064],[-75.22680321360319,39.945084664833935],[-75.23363020423967,39.94029368681321]]]}"
2633,42101007200,13.827450980392157,"{""type"":""Polygon"",""coordinates"":[[[-75.24005017642483,39.9459186949038],[-75.23363020423967,39.94029368681321],[-75.22680321360319,39.945084664833935],[-75.22944720131913,39.94778066744765],[-75.24005017642483,39.9459186949038]]]}"
2634,42101007300,7.2901960784313715,"{""type"":""Polygon"",""coordinates"":[[[-75.22944720131913,39.94778066744765],[-75.22154323655336,39.94065365902953],[-75.21713424234366,39.94374164427532],[-75.22331321740042,39.94792665257688],[-75.22944720131913,39.94778066744765]]]}"
2635,42101007400,52.95686274509804,"{""type"":""Polygon"",""coordinates"":[[[-75.22107723718112,39.940977657496845],[-75.21568026264889,39.93569265358672],[-75.2076472706479,39.94247662446895],[-75.21139925357527,39.94580362757852],[-75.22107723718112,39.940977657496845]]]}"
2636,42101007700,111.84705882352941,"{""type"":""Polygon"",""coordinates"":[[[-75.21291824278073,39.94906662585149],[-75.20836227121967,39.941278628155075],[-75.20505827523226,39.9436256164984],[-75.20575726018598,39.949833607223795],[-75.21291824278073,39.94906662585149]]]}"
2637,42101007800,28.435294117647057,"{""type"":""Polygon"",""coordinates"":[[[-75.22331321740042,39.94792665257688],[-75.2149972490892,39.94326664007776],[-75.21010125519746,39.94669862302229],[-75.21291824278073,39.94906662585149],[-75.22331321740042,39.94792665257688]]]}"
2638,42101007900,17.0,"{""type"":""Polygon"",""coordinates"":[[[-75.22332721719178,39.94801365248535],[-75.21291824278073,39.94906662585149],[-75.21239123851758,39.95181262009044],[-75.2222772100461,39.95304164264924],[-75.22332721719178,39.94801365248535]]]}"
2639,42101008000,7.0,"{""type"":""Polygon"",""coordinates"":[[[-75.23126419617377,39.947936671588614],[-75.22331321740042,39.94792665257688],[-75.2222772100461,39.95304164264924],[-75.22999718796417,39.9539976605756],[-75.23126419617377,39.947936671588614]]]}"
2640,42101008101,6.572549019607843,"{""type"":""Polygon"",""coordinates"":[[[-75.2399561757765,39.94641169412179],[-75.23128719633104,39.94782167179242],[-75.23095719413115,39.949439668900894],[-75.23911617062542,39.950447687484946],[-75.2399561757765,39.94641169412179]]]}"
2641,42101008102,0.0,"{""type"":""Polygon"",""coordinates"":[[[-75.2390071699926,39.9509496866398],[-75.23095719413115,39.949439668900894],[-75.22999718796417,39.9539976605756],[-75.2381641647343,39.95501267982585],[-75.2390071699926,39.9509496866398]]]}"
2642,42101008200,52.88627450980392,"{""type"":""Polygon"",""coordinates"":[[[-75.25164514327705,39.95184770871736],[-75.2470261621197,39.94341571386869],[-75.24005017642483,39.9459186949038],[-75.23879416872944,39.95194368496753],[-75.25164514327705,39.95184770871736]]]}"
2643,42101008301,105.43137254901963,"{""type"":""Polygon"",""coordinates"":[[[-75.25088112910812,39.95902570372101],[-75.25081413851002,39.95347670916544],[-75.24471715182328,39.95267769879815],[-75.24273313985734,39.96220368352803],[-75.25088112910812,39.95902570372101]]]}"
2644,42101008302,2.0,"{""type"":""Polygon"",""coordinates"":[[[-75.24456215083791,39.95345669759312],[-75.23879416872944,39.95194368496753],[-75.23878315080572,39.96171667362207],[-75.24273313985734,39.96220368352803],[-75.24456215083791,39.95345669759312]]]}"
2645,42101008400,1.0,"{""type"":""Polygon"",""coordinates"":[[[-75.240021158511,39.95576968364705],[-75.23215118182691,39.954263665625795],[-75.23079917305228,39.960723653822996],[-75.23878315080572,39.96171667362207],[-75.240021158511,39.95576968364705]]]}"
2646,42101008500,4.2,"{""type"":""Polygon"",""coordinates"":[[[-75.23204318112774,39.95478166469205],[-75.2222772100461,39.95304164264924],[-75.22091820074846,39.959506629698524],[-75.23079917305228,39.960723653822996],[-75.23204318112774,39.95478166469205]]]}"
2647,42101008601,12.0,"{""type"":""Polygon"",""coordinates"":[[[-75.22218920953887,39.95341464188679],[-75.21239123851758,39.95181262009044],[-75.21167523331022,39.95524161267683],[-75.22179620679073,39.95532063811526],[-75.22218920953887,39.95341464188679]]]}"
2648,42101008602,1.8549019607843138,"{""type"":""Polygon"",""coordinates"":[[[-75.22168420602144,39.9558556370475],[-75.21488022654594,39.954465622002736],[-75.2110372286751,39.958277606028396],[-75.22091820074846,39.959506629698524],[-75.22168420602144,39.9558556370475]]]}"
2649,42101008701,9.96078431372549,"{""type"":""Polygon"",""coordinates"":[[[-75.21294524257732,39.949130625812614],[-75.20925725151554,39.949542616211154],[-75.20812623693979,39.95791659913687],[-75.2110372286751,39.958277606028396],[-75.21294524257732,39.949130625812614]]]}"
2650,42101008702,4.784313725490196,"{""type"":""Polygon"",""coordinates"":[[[-75.20932424737958,39.95143761317045],[-75.20575726018598,39.949833607223795],[-75.20414324827512,39.95742358976728],[-75.20812623693979,39.95791659913687],[-75.20932424737958,39.95143761317045]]]}"
2651,42101008801,5.541176470588235,"{""type"":""Polygon"",""coordinates"":[[[-75.20065726881812,39.95209359067144],[-75.19724128015554,39.95102258428466],[-75.19611927121231,39.956430571106736],[-75.1996202611926,39.956861579217446],[-75.20065726881812,39.95209359067144]]]}"
2652,42101008802,24.58823529411765,"{""type"":""Polygon"",""coordinates"":[[[-75.20580025762897,39.95098660530594],[-75.19954327800826,39.949212593300565],[-75.1996202611926,39.956861579217446],[-75.20414324827512,39.95742358976728],[-75.20580025762897,39.95098660530594]]]}"
2653,42101009000,20.88235294117647,"{""type"":""Polygon"",""coordinates"":[[[-75.19419326247312,39.9626235540424],[-75.19415027687351,39.956181566582096],[-75.18480630150056,39.95602354316809],[-75.18674027953838,39.96344653250402],[-75.19419326247312,39.9626235540424]]]}"
2654,42101009100,15.984313725490196,"{""type"":""Polygon"",""coordinates"":[[[-75.20223324414222,39.96164457719444],[-75.2019512545313,39.957150584644175],[-75.19415027687351,39.956181566582096],[-75.19429526224711,39.96260855434295],[-75.20223324414222,39.96164457719444]]]}"
2655,42101009200,71.34117647058824,"{""type"":""Polygon"",""coordinates"":[[[-75.21367121828399,39.96003160999643],[-75.2140162202409,39.95864461312412],[-75.2019512545313,39.957150584644175],[-75.20235824121113,39.962860575316206],[-75.21367121828399,39.96003160999643]]]}"
2656,42101009300,9.28235294117647,"{""type"":""Polygon"",""coordinates"":[[[-75.22831617687801,39.96203464554178],[-75.22864317906534,39.96046464851332],[-75.21917320566514,39.95928962548641],[-75.22785817001808,39.96619263869318],[-75.22831617687801,39.96203464554178]]]}"
2657,42101009400,21.047058823529415,"{""type"":""Polygon"",""coordinates"":[[[-75.23667515547878,39.96209466760097],[-75.22864317906534,39.96046464851332],[-75.22767717263439,39.965073639720835],[-75.23584015017123,39.966086660553955],[-75.23667515547878,39.96209466760097]]]}"
2658,42101009500,1.1254901960784314,"{""type"":""Polygon"",""coordinates"":[[[-75.24042614329746,39.96353767590769],[-75.23680615629826,39.96147266869053],[-75.23569514261438,39.970337654999106],[-75.23913313480519,39.96995466505817],[-75.24042614329746,39.96353767590769]]]}"
2659,42101009600,4.070588235294117,"{""type"":""Polygon"",""coordinates"":[[[-75.24746212375577,39.96450969375369],[-75.24076014531958,39.961961678569985],[-75.23947713735079,39.96809866814438],[-75.24652911821626,39.96896868670159],[-75.24746212375577,39.96450969375369]]]}"
2660,42101009801,14.631372549019607,"{""type"":""Polygon"",""coordinates"":[[[-75.27130715370585,39.979276637429216],[-75.26758614925278,39.97466365009079],[-75.26195813003248,39.97690266110535],[-75.26797114194954,39.9807586437925],[-75.27130715370585,39.979276637429216]]]}"
2661,42101009802,58.196078431372555,"{""type"":""Polygon"",""coordinates"":[[[-75.27546616807945,39.9774306294418],[-75.26561815042788,39.969942658884015],[-75.25980612772318,39.97440266837273],[-75.26199412909175,39.9775996603881],[-75.27546616807945,39.9774306294418]]]}"
2662,42101010000,51.46666666666667,"{""type"":""Polygon"",""coordinates"":[[[-75.25519411497687,39.97426167920483],[-75.25512112168691,39.97003768332777],[-75.24716712199584,39.965928691530976],[-75.24749210498835,39.97511468322077],[-75.25519411497687,39.97426167920483]]]}"
2663,42101010100,9.690196078431372,"{""type"":""Polygon"",""coordinates"":[[[-75.24719911365149,39.97061068690728],[-75.23947713735079,39.96809866814438],[-75.2385681249009,39.97610265633746],[-75.24749210498835,39.97511468322077],[-75.24719911365149,39.97061068690728]]]}"
2664,42101010200,30.6156862745098,"{""type"":""Polygon"",""coordinates"":[[[-75.23559714863043,39.967240658489914],[-75.23584015017123,39.966086660553955],[-75.22767717263439,39.965073639720835],[-75.22873315836806,39.971108634489845],[-75.23559714863043,39.967240658489914]]]}"
2665,42101010300,23.847058823529412,"{""type"":""Polygon"",""coordinates"":[[[-75.22873315836806,39.971108634489845],[-75.22785817001808,39.96619263869318],[-75.22195018869893,39.96425162544573],[-75.22311617491768,39.96974862065773],[-75.22873315836806,39.971108634489845]]]}"
2666,42101010400,74.62745098039215,"{""type"":""Polygon"",""coordinates"":[[[-75.22311617491768,39.96974862065773],[-75.21917320566514,39.95928962548641],[-75.21700021180247,39.95901662026459],[-75.21717018844734,39.97035260315156],[-75.22311617491768,39.96974862065773]]]}"
2667,42101010500,81.09019607843136,"{""type"":""Polygon"",""coordinates"":[[[-75.2177651823846,39.972628601316316],[-75.21700021180247,39.95901662026459],[-75.2140162202409,39.95864461312412],[-75.21214619539093,39.97301358473333],[-75.2177651823846,39.972628601316316]]]}"
2668,42101010600,33.00392156862745,"{""type"":""Polygon"",""coordinates"":[[[-75.21133220626635,39.96872758950565],[-75.21055822098452,39.96257259762893],[-75.20235824121113,39.962860575316206],[-75.20234024065962,39.96313857476336],[-75.21133220626635,39.96872758950565]]]}"
2669,42101010700,35.0,"{""type"":""Polygon"",""coordinates"":[[[-75.21214619539093,39.97301358473333],[-75.21133220626635,39.96872758950565],[-75.20234024065962,39.96313857476336],[-75.20372022050951,39.97093056448563],[-75.21214619539093,39.97301358473333]]]}"
2670,42101010800,83.68235294117648,"{""type"":""Polygon"",""coordinates"":[[[-75.20372022050951,39.97093056448563],[-75.20223324414222,39.96164457719444],[-75.19429526224711,39.96260855434295],[-75.19230625587045,39.96772553883457],[-75.20372022050951,39.97093056448563]]]}"
2671,42101010900,23.19607843137255,"{""type"":""Polygon"",""coordinates"":[[[-75.19530824766227,39.96804654646736],[-75.19429526224711,39.96260855434295],[-75.18674027953838,39.96344653250402],[-75.18958126486295,39.966757533321164],[-75.19530824766227,39.96804654646736]]]}"
2672,42101011000,93.49411764705881,"{""type"":""Polygon"",""coordinates"":[[[-75.21346718233782,39.97779258077277],[-75.21214619539093,39.97301358473333],[-75.19845923003247,39.972523546706256],[-75.1988072243845,39.97472354355716],[-75.21346718233782,39.97779258077277]]]}"
2673,42101011100,211.2627450980393,"{""type"":""Polygon"",""coordinates"":[[[-75.2301691401357,39.97879562842858],[-75.22537016977486,39.9695186272615],[-75.21220919476166,39.973243584535844],[-75.2231551518958,39.98138260400883],[-75.2301691401357,39.97879562842858]]]}"
2674,42101011200,17.52941176470588,"{""type"":""Polygon"",""coordinates"":[[[-75.2385681249009,39.97610265633746],[-75.23745313862243,39.97014266014773],[-75.22873315836806,39.971108634489845],[-75.2298531441956,39.977070629772264],[-75.2385681249009,39.97610265633746]]]}"
2675,42101011300,4.752941176470588,"{""type"":""Polygon"",""coordinates"":[[[-75.23947111353057,39.9811156532143],[-75.2385681249009,39.97610265633746],[-75.2298531441956,39.977070629772264],[-75.23209513380189,39.97969563295984],[-75.23947111353057,39.9811156532143]]]}"
2676,42101011400,164.1254901960784,"{""type"":""Polygon"",""coordinates"":[[[-75.25106109073647,39.981602681811],[-75.2385681249009,39.97610265633746],[-75.23723811195951,39.98484164211359],[-75.24547608941921,39.98662066547259],[-75.25106109073647,39.981602681811]]]}"
2677,42101011500,3.545098039215686,"{""type"":""Polygon"",""coordinates"":[[[-75.25591611074606,39.978123673926326],[-75.25519411497687,39.97426167920483],[-75.24779510431038,39.97508068412837],[-75.25106109073647,39.981602681811],[-75.25591611074606,39.978123673926326]]]}"
2678,42101011700,311.34509803921577,"{""type"":""Polygon"",""coordinates"":[[[-75.24794607570053,39.99113966862326],[-75.24547608941921,39.98662066547259],[-75.23413409906996,39.995599619254364],[-75.23529609369612,39.99707162123788],[-75.24794607570053,39.99113966862326]]]}"
2679,42101011800,116.5921568627451,"{""type"":""Polygon"",""coordinates"":[[[-75.24547608941921,39.98662066547259],[-75.23723811195951,39.98484164211359],[-75.22629815107801,39.97795261817437],[-75.23371110646029,39.992177622154585],[-75.24547608941921,39.98662066547259]]]}"
2680,42101011900,208.02745098039222,"{""type"":""Polygon"",""coordinates"":[[[-75.23367010710705,39.991883622391356],[-75.23078913155405,39.98251762540979],[-75.22629815107801,39.97795261817437],[-75.22566012626778,39.991470597442074],[-75.23367010710705,39.991883622391356]]]}"
2681,42101012000,467.24313725490197,"{""type"":""Polygon"",""coordinates"":[[[-75.23441109490147,39.997489617817585],[-75.23367010710705,39.991883622391356],[-75.22566012626778,39.991470597442074],[-75.2274601092552,40.000747590043865],[-75.23441109490147,39.997489617817585]]]}"
2682,42101012100,375.92941176470595,"{""type"":""Polygon"",""coordinates"":[[[-75.2274601092552,40.000747590043865],[-75.2257241159961,39.996666590402334],[-75.22510713513162,39.98758360114572],[-75.21799213831854,39.99422456883992],[-75.2274601092552,40.000747590043865]]]}"
2683,42101012201,86.25098039215688,"{""type"":""Polygon"",""coordinates"":[[[-75.21478514715983,40.002889543732564],[-75.21535313830866,40.00124554878496],[-75.2009901875303,40.005266493640626],[-75.20955217779255,40.00714151834648],[-75.21478514715983,40.002889543732564]]]}"
2684,42101012203,67.66666666666669,"{""type"":""Polygon"",""coordinates"":[[[-75.21388916107247,40.00548653577995],[-75.21215816183187,40.004848531287756],[-75.20315419614008,40.00825749524824],[-75.20821919324268,40.0099485086807],[-75.21388916107247,40.00548653577995]]]}"
2685,42101012204,428.5764705882353,"{""type"":""Polygon"",""coordinates"":[[[-75.22066313938743,40.00394556114523],[-75.21799213831854,39.99422456883992],[-75.20086618414646,40.00443349476012],[-75.2137431690969,40.00716153208635],[-75.22066313938743,40.00394556114523]]]}"
2686,42101012501,7.325490196078431,"{""type"":""Polygon"",""coordinates"":[[[-75.16880033644509,39.95875049592371],[-75.16233735538695,39.957826481541815],[-75.16138234623793,39.96247546720237],[-75.16780432787411,39.96330748222597],[-75.16880033644509,39.95875049592371]]]}"
2687,42101012502,165.57254901960783,"{""type"":""Polygon"",""coordinates"":[[[-75.18332128605743,39.96437552135829],[-75.17993530478212,39.960029521903145],[-75.16882533667774,39.95862849628383],[-75.16780432787411,39.96330748222597],[-75.18332128605743,39.96437552135829]]]}"
2688,42101013100,22.79607843137255,"{""type"":""Polygon"",""coordinates"":[[[-75.1541803626373,39.96322344606792],[-75.14802738074499,39.96226643232243],[-75.14714437025536,39.96712741630535],[-75.15301635189958,39.96855042853957],[-75.1541803626373,39.96322344606792]]]}"
2689,42101013200,14.0,"{""type"":""Polygon"",""coordinates"":[[[-75.16110834364862,39.96378946310949],[-75.1543103638634,39.962615448046705],[-75.15301635189958,39.96855042853957],[-75.15970033109583,39.970203442746985],[-75.16110834364862,39.96378946310949]]]}"
2690,42101013300,2.615686274509804,"{""type"":""Polygon"",""coordinates"":[[[-75.16610433113046,39.96373647662602],[-75.16138234623793,39.96247546720237],[-75.15970033109583,39.970203442746985],[-75.164553317558,39.97081745477741],[-75.16610433113046,39.96373647662602]]]}"
2691,42101013401,0.0,"{""type"":""Polygon"",""coordinates"":[[[-75.17968128813,39.96741750479685],[-75.17621730392412,39.9644105021695],[-75.17284631360732,39.963924494241574],[-75.17210630739058,39.967285484316875],[-75.17968128813,39.96741750479685]]]}"
2692,42101013402,9.0,"{""type"":""Polygon"",""coordinates"":[[[-75.17270531239578,39.964577492327834],[-75.16622533235481,39.96311347848812],[-75.16534732463316,39.967150466116344],[-75.17210630739058,39.967285484316875],[-75.17270531239578,39.964577492327834]]]}"
2693,42101013500,14.666666666666668,"{""type"":""Polygon"",""coordinates"":[[[-75.17530329839282,39.96770549211634],[-75.16534732463316,39.967150466116344],[-75.16386732209497,39.969670455732775],[-75.1743652903958,39.97203647948179],[-75.17530329839282,39.96770549211634]]]}"
2694,42101013601,0.00784313725490196,"{""type"":""Polygon"",""coordinates"":[[[-75.18355927066956,39.97077950819405],[-75.17968128813,39.96741750479685],[-75.17538829903441,39.96734649317698],[-75.17486729470126,39.969711486278335],[-75.18355927066956,39.97077950819405]]]}"
2695,42101013602,0.7019607843137255,"{""type"":""Polygon"",""coordinates"":[[[-75.18636625742657,39.97353851026177],[-75.18400326956512,39.970782509433256],[-75.17486729470126,39.969711486278335],[-75.1743652903958,39.97203647948179],[-75.18636625742657,39.97353851026177]]]}"
2696,42101013701,7.8,"{""type"":""Polygon"",""coordinates"":[[[-75.18988023891029,39.97793451132138],[-75.18539226008652,39.97341850773532],[-75.18383624736428,39.98058648788038],[-75.18865923443714,39.981208500982206],[-75.18988023891029,39.97793451132138]]]}"
2697,42101013702,1.8980392156862746,"{""type"":""Polygon"",""coordinates"":[[[-75.18530425927203,39.97386750653053],[-75.18072727285697,39.97284249569632],[-75.1791702599082,39.9799894752975],[-75.18383624736428,39.98058648788038],[-75.18530425927203,39.97386750653053]]]}"
2698,42101013800,19.47450980392157,"{""type"":""Polygon"",""coordinates"":[[[-75.18065827227953,39.97316249479361],[-75.17378328550728,39.97467847167416],[-75.1743912727971,39.9793814625062],[-75.1791702599082,39.9799894752975],[-75.18065827227953,39.97316249479361]]]}"
2699,42101013900,79.21176470588235,"{""type"":""Polygon"",""coordinates"":[[[-75.17786127755465,39.97383348531071],[-75.16770130881169,39.97121246264671],[-75.16615829517816,39.978309440776904],[-75.1743912727971,39.9793814625062],[-75.17786127755465,39.97383348531071]]]}"
2700,42101014000,20.0,"{""type"":""Polygon"",""coordinates"":[[[-75.16763630820193,39.971527461694244],[-75.15970033109583,39.970203442746985],[-75.15852431975922,39.975851424731204],[-75.16646129796189,39.97687844519479],[-75.16763630820193,39.971527461694244]]]}"
2701,42101014100,33.28235294117648,"{""type"":""Polygon"",""coordinates"":[[[-75.15944032855822,39.9714684387424],[-75.14714437025536,39.96712741630535],[-75.14608035791358,39.9728343972251],[-75.15878032258588,39.97448342903403],[-75.15944032855822,39.9714684387424]]]}"
2702,42101014201,10.972549019607843,"{""type"":""Polygon"",""coordinates"":[[[-75.1467413655814,39.96929340909186],[-75.14714437025536,39.96712741630535],[-75.14070439436941,39.964139407416376],[-75.13957638278536,39.969516388524795],[-75.1467413655814,39.96929340909186]]]}"
2703,42101014202,8.0,"{""type"":""Polygon"",""coordinates"":[[[-75.14047939216218,39.96517640376986],[-75.13040243534465,39.9587383965775],[-75.12541943913207,39.96196137334927],[-75.13442639754732,39.96879237639701],[-75.14047939216218,39.96517640376986]]]}"
2704,42101014300,40.0,"{""type"":""Polygon"",""coordinates"":[[[-75.13442639754732,39.96879237639701],[-75.12541943913207,39.96196137334927],[-75.11895644536715,39.96553634436878],[-75.12040341936292,39.97338632241517],[-75.13442639754732,39.96879237639701]]]}"
2705,42101014400,15.0,"{""type"":""Polygon"",""coordinates"":[[[-75.14645036218671,39.97086140385234],[-75.13442639754732,39.96879237639701],[-75.13337238566267,39.97409135725185],[-75.14555735180956,39.97563938776665],[-75.14645036218671,39.97086140385234]]]}"
2706,42101014500,26.270588235294117,"{""type"":""Polygon"",""coordinates"":[[[-75.15161433884155,39.974960407146796],[-75.14608035791358,39.9728343972251],[-75.14500834533678,39.978598377739395],[-75.15065932985968,39.979326392389616],[-75.15161433884155,39.974960407146796]]]}"
2707,42101014600,16.99607843137255,"{""type"":""Polygon"",""coordinates"":[[[-75.15878032258588,39.97448342903403],[-75.15218634425412,39.97231941598419],[-75.15065932985968,39.979326392389616],[-75.15757931098626,39.98022441051501],[-75.15878032258588,39.97448342903403]]]}"
2708,42101014700,7.403921568627451,"{""type"":""Polygon"",""coordinates"":[[[-75.16615829517816,39.978309440776904],[-75.15852431975922,39.975851424731204],[-75.15757931098626,39.98022441051501],[-75.16550928950876,39.981245431581854],[-75.16615829517816,39.978309440776904]]]}"
2709,42101014800,22.0,"{""type"":""Polygon"",""coordinates"":[[[-75.1727092762693,39.979615456975694],[-75.16615829517816,39.978309440776904],[-75.16550928950876,39.981245431581854],[-75.1721592716051,39.98210144947423],[-75.1727092762693,39.979615456975694]]]}"
2710,42101014900,8.125490196078431,"{""type"":""Polygon"",""coordinates"":[[[-75.18856923353893,39.98169949969881],[-75.17279727714842,39.97916145830352],[-75.1721592716051,39.98210144947423],[-75.18803122930531,39.984127493045676],[-75.18856923353893,39.98169949969881]]]}"
2711,42101015101,0.0,"{""type"":""Polygon"",""coordinates"":[[[-75.18794822858334,39.98453149195399],[-75.18479223790786,39.983707484073676],[-75.18345722698443,39.989801466869196],[-75.18671121852259,39.99021647624538],[-75.18794822858334,39.98453149195399]]]}"
2712,42101015102,37.3686274509804,"{""type"":""Polygon"",""coordinates"":[[[-75.18470723717742,39.984112482950735],[-75.17534226305268,39.98251845809431],[-75.17404225181808,39.988508440229836],[-75.18345722698443,39.989801466869196],[-75.18470723717742,39.984112482950735]]]}"
2713,42101015200,35.23921568627451,"{""type"":""Polygon"",""coordinates"":[[[-75.17558324726524,39.98891944410149],[-75.17534226305268,39.98251845809431],[-75.16550928950876,39.981245431581854],[-75.16418227765726,39.98731241240669],[-75.17558324726524,39.98891944410149]]]}"
2714,42101015300,12.345098039215687,"{""type"":""Polygon"",""coordinates"":[[[-75.16542228873784,39.98164243033547],[-75.15757931098626,39.98022441051501],[-75.15627329870384,39.98628439057865],[-75.16418227765726,39.98731241240669],[-75.16542228873784,39.98164243033547]]]}"
2715,42101015600,7.0,"{""type"":""Polygon"",""coordinates"":[[[-75.14544535052728,39.976229385764604],[-75.13971336800165,39.97489837304231],[-75.13813535184738,39.98231334643039],[-75.1441673354675,39.98309336237359],[-75.14544535052728,39.976229385764604]]]}"
2716,42101015700,4.152941176470589,"{""type"":""Polygon"",""coordinates"":[[[-75.13940836488733,39.976334367923364],[-75.13337238566267,39.97409135725185],[-75.13044638038262,39.97859033485379],[-75.13813535184738,39.98231334643039],[-75.13940836488733,39.976334367923364]]]}"
2717,42101015800,20.20392156862745,"{""type"":""Polygon"",""coordinates"":[[[-75.13443439323225,39.97036637162966],[-75.13442639754732,39.96879237639701],[-75.12259041260458,39.97388132704169],[-75.13044638038262,39.97859033485379],[-75.13443439323225,39.97036637162966]]]}"
2718,42101016001,11.68235294117647,"{""type"":""Polygon"",""coordinates"":[[[-75.12562939833936,39.9763183279348],[-75.12259041260458,39.97388132704169],[-75.11735340356026,39.98148228658159],[-75.12326439270029,39.980345307996934],[-75.12562939833936,39.9763183279348]]]}"
2719,42101016002,1.0980392156862746,"{""type"":""Polygon"",""coordinates"":[[[-75.13044638038262,39.97859033485379],[-75.12613439777287,39.97608333015244],[-75.11852039693194,39.982826285605285],[-75.12025038733294,39.984756284468034],[-75.13044638038262,39.97859033485379]]]}"
2720,42101016100,2.0,"{""type"":""Polygon"",""coordinates"":[[[-75.13318836955509,39.98013533819736],[-75.13044638038262,39.97859033485379],[-75.12025038733294,39.984756284468034],[-75.12548936075466,39.989837284206835],[-75.13318836955509,39.98013533819736]]]}"
2721,42101016200,25.101960784313725,"{""type"":""Polygon"",""coordinates"":[[[-75.14512432425369,39.98648635560193],[-75.1441673354675,39.98309336237359],[-75.13287936618929,39.98163233268094],[-75.13226335891557,39.984813321027765],[-75.14512432425369,39.98648635560193]]]}"
2722,42101016300,2.0,"{""type"":""Polygon"",""coordinates"":[[[-75.13956933786004,39.98625533912274],[-75.1322063592447,39.98474232107233],[-75.12548936075466,39.989837284206835],[-75.13835032562633,39.99185231872688],[-75.13956933786004,39.98625533912274]]]}"
2723,42101016400,10.31764705882353,"{""type"":""Polygon"",""coordinates"":[[[-75.14837630430522,39.9912173524435],[-75.14512432425369,39.98648635560193],[-75.13966733884394,39.98580334075775],[-75.13835032562633,39.99185231872688],[-75.14837630430522,39.9912173524435]]]}"
2724,42101016500,33.0,"{""type"":""Polygon"",""coordinates"":[[[-75.15307129501481,39.99063536892364],[-75.15019531494384,39.98550537397317],[-75.14415233118513,39.98472535764861],[-75.14788530056622,39.993079345671205],[-75.15307129501481,39.99063536892364]]]}"
2725,42101016600,12.55294117647059,"{""type"":""Polygon"",""coordinates"":[[[-75.15627329870384,39.98628439057865],[-75.15019531494384,39.98550537397317],[-75.15238728879915,39.993660358535486],[-75.15458628307998,39.99393936486624],[-75.15627329870384,39.98628439057865]]]}"
2726,42101016701,13.431372549019608,"{""type"":""Polygon"",""coordinates"":[[[-75.16409225841595,39.995170392425656],[-75.16418227765726,39.98731241240669],[-75.16103028601414,39.98690840365768],[-75.15936427073795,39.99452637874789],[-75.16409225841595,39.995170392425656]]]}"
2727,42101016702,5.043137254901961,"{""type"":""Polygon"",""coordinates"":[[[-75.1606932828238,39.98849639853513],[-75.15627329870384,39.98628439057865],[-75.15458628307998,39.99393936486624],[-75.15936427073795,39.99452637874789],[-75.1606932828238,39.98849639853513]]]}"
2728,42101016800,32.4078431372549,"{""type"":""Polygon"",""coordinates"":[[[-75.17360224799829,39.99053043413227],[-75.16418227765726,39.98731241240669],[-75.1629382663115,39.99304439405436],[-75.17076524121487,39.99603741201751],[-75.17360224799829,39.99053043413227]]]}"
2729,42101016901,5.3803921568627455,"{""type"":""Polygon"",""coordinates"":[[[-75.18007123389425,39.99019045534329],[-75.17376224933096,39.9898194362967],[-75.17076524121487,39.99603741201751],[-75.178574221236,39.997041435233726],[-75.18007123389425,39.99019045534329]]]}"
2730,42101016902,23.678431372549017,"{""type"":""Polygon"",""coordinates"":[[[-75.18760620199397,39.996576465825896],[-75.18671121852259,39.99021647624538],[-75.18025523534206,39.98938945769848],[-75.178574221236,39.997041435233726],[-75.18760620199397,39.996576465825896]]]}"
