CountyName,Asthma,TotalPopulation,COP,GEOID,Smoking,Drinking,Short_Sleep,Physical_Activity,neighbor_avg_density,minority,aging,disability,forest_total,wetland_total,Hdensity_total,Ldensity_total,grasses_total,water_total,forest_pct,Hdensity_pct,evi_summer,lst_summer,ndvi_summer,savi_summer,summer_count,summer_rate
Lancaster,11.1,4076,10.5,42071011300,19.8,16.1,39.9,28.7,4.404071273726557,0.1784818782767266,0.2587189423296102,0.154547526783679,394.50588235294106,5.549019607843137,944.9333333333336,1195.580392156863,199.14117647058825,2.0,0.2846946788735475,0.2731762381825877,0.4288115621472158,40.76417663464438,0.6179024669504011,0.395711279930252,80.69312649164677,1.9797136038186156
Lycoming,11.8,2276,4.1,42081000800,13.7,23.1,42.9,23.8,18.582160318390084,0.1091127098321343,0.018784972022382,0.1019184652278177,85.46666666666667,197.73333333333332,1690.8745098039224,492.286274509804,46.55686274509805,104.47843137254904,0.1170046801872074,0.4905664315715499,0.2866495405861888,40.04092804395295,0.4375172253199196,0.2693320860292549,17.594186157517896,0.7730310262529831
Luzerne,11.3,3380,8.1,42079217500,22.7,16.9,44.5,40.8,38.12265881922067,0.4846252402306214,0.1197950032030749,0.1098654708520179,0.0,0.0,632.8862745098045,58.913725490196086,0.0,0.0,0.0,0.9218891353649014,0.1896184100556538,42.66971491570632,0.3329542169279987,0.1883302006261848,51.619618138424826,1.5272076372315038
Luzerne,10.2,3632,6.3,42079215503,12.7,18.9,36.1,19.9,0.8054725911375613,0.1820428336079077,0.1180669961559582,0.0881383855024711,22312.886274509805,1604.2039215686275,498.4,4799.160784313723,768.1450980392156,521.1764705882354,0.6800217090765807,0.0160513643659711,0.6279164996342158,29.700820037515104,0.8492952946589615,0.568057463152126,43.14191885441527,1.1878281622911693
Lawrence,10.8,1992,9.0,42073011700,17.4,17.3,43.2,24.8,9.425945776114638,0.0340788072417465,0.2337593184238551,0.1810436634717785,632.094117647059,20.67843137254902,1036.478431372549,1278.141176470588,14.215686274509803,159.51764705882354,0.1732802263251935,0.3600010593941778,0.4302218995647359,35.711365128383754,0.6527589655267275,0.4088159472925744,33.80219570405728,1.6968973747016707
McKean,10.6,3318,9.2,42083420100,17.2,17.2,36.1,24.9,3.623069183961951,0.0489147049831855,0.2298991134209722,0.1369611739529196,88308.77647058821,972.2588235294118,1020.2470588235296,4947.603921568628,3712.13725490196,195.60392156862744,0.8685714981008258,0.2743203299469947,0.685633180796002,25.16526286004331,0.8756306023024863,0.6136375566752239,57.55423389021479,1.7346062052505964
Lycoming,10.8,4975,9.7,42081011302,16.6,17.0,37.1,25.1,3.5977206826535504,0.0114757398832293,0.2303201127441111,0.143547412925307,9392.929411764706,177.90980392156862,923.8078431372552,4242.509803921569,7056.631372549018,12.8078431372549,0.5208890959699766,0.200326016360248,0.5640071496351308,32.076709608517845,0.7530815784449181,0.50789776937953,90.98669451073984,1.8288782816229112
Lebanon,10.7,6034,9.7,42075002702,18.1,15.5,35.7,28.4,10.53073775547167,0.1700298297947008,0.2967187225829092,0.1731882786453764,2397.560784313726,28.749019607843135,2179.572549019608,6795.996078431373,13039.972549019612,212.0,0.2903980843275354,0.1755569989438476,0.5307937559419081,35.87519763294664,0.7109380355600117,0.4843868448379898,110.35451551312647,1.8288782816229112
Lebanon,9.5,4604,8.4,42075004200,13.0,14.2,30.9,22.4,0.5663733522350278,0.0600698995194408,0.3934032328527741,0.1205766710353866,14042.5568627451,79.89019607843136,1033.8235294117649,6215.898039215686,3867.6509803921567,431.0,0.6214378589229602,0.0561782835467045,0.5997007485271697,31.984341821228973,0.8104692104834661,0.5413315640650561,72.91681145584727,1.5837708830548927
Lycoming,10.7,2193,10.4,42081010100,19.0,17.2,37.2,26.6,0.1189714831256745,0.0363128491620111,0.2122905027932961,0.1857541899441341,641513.796078432,6254.611764705883,1964.4117647058824,22745.91372549019,78176.80000000002,676.0392156862745,0.8718951395956103,0.039706542895643,0.6707175377274908,26.83885782778706,0.8579828841608664,0.597010501605371,43.001642004773274,1.960859188544153
Lebanon,10.5,2991,8.6,42075002000,16.8,17.8,35.1,23.1,0.4817292527310548,0.0456092579986385,0.1834581347855684,0.095643294758339,116091.8705882354,1536.0588235294117,6379.235294117647,12768.258823529408,27582.349019607853,422.53725490196086,0.8460472498673886,0.3402251791197543,0.6318712360873686,31.55414970419972,0.8251854657716116,0.5645946191603646,48.49845823389021,1.6214797136038184
Luzerne,12.1,2596,11.5,42079215100,23.0,15.8,42.0,32.6,2.1042830229759404,0.1852986217457886,0.1389739663093415,0.2358346094946401,496.0627450980394,25.07058823529412,1072.41568627451,945.4901960784316,65.91764705882353,6.752941176470588,0.2831551985833541,0.3328421083425361,0.4615456339735218,36.26242822667722,0.6735494460667003,0.4252224415722478,56.28797136038187,2.168257756563246
Luzerne,11.6,3908,10.4,42079217100,21.6,16.2,42.9,38.0,28.468846913755492,0.4518057880889739,0.1016503228892609,0.1530734274097105,203.3019607843138,0.0,821.6862745098036,539.521568627451,12.392156862745098,0.0,0.5214883685043015,0.5152627308738611,0.3781034805399659,37.25444777407843,0.5713746153772542,0.3565582772837916,76.6303770883055,1.9608591885441526
Lancaster,12.1,5188,7.7,42071001400,22.9,16.6,47.0,36.5,85.94593886439151,0.4996133023975251,0.0402165506573859,0.1133023975251353,8.811764705882354,7.2,814.9607843137255,456.270588235294,6.0,0.9725490196078432,0.0,0.4113562543608497,0.3551178338799819,43.42369053773661,0.5380455668315695,0.3298754927294454,75.31886396181385,1.4517899761336517
McKean,10.7,3640,9.8,42083420800,17.7,17.0,35.7,26.0,0.0808395791818872,0.0391134289439374,0.2221642764015645,0.1723598435462842,372857.9568627452,10022.141176470588,1069.3019607843137,11988.949019607851,37823.45490196078,254.0,0.8828631360526839,0.0607873195634315,0.7164411989070192,25.35841503890496,0.8780112138481486,0.6313487619172724,67.25747016706444,1.8477326968973746
Lebanon,9.7,5314,7.9,42075003802,12.2,15.6,31.8,22.4,3.900396789156326,0.079860473655223,0.3058564347347163,0.1538461538461538,0.0,0.0,895.3960784313724,2516.1490196078435,2720.078431372548,0.0,0.0,0.0340040118076785,0.4721383546679404,38.36247906058584,0.6552018048015514,0.437833665313467,79.15196658711217,1.4894988066825776
Mercer,12.4,2752,8.6,42085032100,19.2,18.7,41.9,25.1,0.9160855870167304,0.0597532767925983,0.1326137239784117,0.1441788743253662,438.97254901960775,56.74901960784314,852.7568627450981,1812.23137254902,110.49803921568628,5.0,0.1901588379281388,0.3760674720514317,0.4565567915235544,32.339729653256946,0.6645819250690252,0.4314814990609149,44.623121718377085,1.6214797136038184
Lehigh,12.6,3790,11.5,42077000400,26.6,14.0,43.5,43.0,61.98976184650781,0.5745348576552343,0.0419188522752746,0.2028693118134947,16.137254901960784,0.0,963.6392156862736,192.89019607843133,5.078431372549019,10.80392156862745,0.0,0.6452622411772365,0.2717646898932062,38.54783857436862,0.4105254569141626,0.2513619079610933,82.17696897374702,2.168257756563246
Lancaster,11.0,4371,8.2,42071013505,17.9,16.9,41.6,27.8,35.44719348477,0.2885323513940032,0.1770120988953182,0.0783798001052077,121.44705882352945,0.0,268.29411764705884,1016.6627450980396,170.41960784313733,0.0,0.1662307468759081,0.2077468391434626,0.4514813463075836,39.195941218454,0.6704317750221515,0.4193224785449136,67.57837231503579,1.5460620525059663
Monroe,10.8,3425,7.7,42089300407,16.3,18.4,41.2,24.1,0.9572491886481046,0.1990560799555802,0.1732370905052748,0.1393670183231538,35394.647058823524,863.4549019607844,312.5058823529412,7519.329411764704,4227.701960784312,601.243137254902,0.7458446967997268,0.0063998795316794,0.658588533795543,28.44994044268845,0.8528404206273051,0.5886029186042455,49.72380668257757,1.4517899761336515
Lawrence,10.5,2913,8.9,42073010900,18.5,17.8,43.4,24.7,0.4966754005870543,0.0390544707091469,0.2583076396026036,0.1479958890030832,44595.41568627451,2633.509803921569,839.2823529411766,8385.796078431373,30674.180392156875,506.1803921568627,0.5764222138018056,0.0226383885392281,0.6129604297921716,28.34295161833272,0.7967576005349534,0.5562029525256543,48.88139140811456,1.6780429594272075
Lancaster,11.4,7144,11.4,42071012900,17.9,16.0,37.0,28.9,1.5523277699285538,0.0310837300476057,0.2579109493139176,0.099551946233548,1844.6352941176476,118.78823529411764,4241.650980392159,9852.207843137265,43783.63921568627,47.0,0.4115569898508019,0.1892012081866013,0.5638953855516421,34.16417910525795,0.7186450048605838,0.509323460813623,153.55337470167066,2.149403341288783
Monroe,11.4,2640,9.1,42089300801,16.0,15.9,41.2,27.8,12.117347175564811,0.3636064494899638,0.4261270154656137,0.1961171437973017,389.6705882352941,156.74117647058824,1085.709803921569,1416.4392156862743,44.99607843137255,0.2392156862745098,0.2196827888815088,0.3741367353425606,0.4126100470449617,36.66758840361064,0.6513826248757401,0.3945808245638744,45.29584725536993,1.7157517899761336
Montgomery,9.2,4396,5.9,42091200103,10.9,19.2,33.2,17.0,4.067270714931614,0.2646918299092212,0.1629240324892499,0.0453893932154801,919.6980392156862,42.01176470588236,486.9607843137253,3709.278431372549,388.89019607843136,1.0,0.3174912481931409,0.1567948459834911,0.4854395670356517,34.218631950421894,0.6968873052666379,0.4472611812048139,48.901565632458244,1.1124105011933176
Monroe,11.4,2998,7.7,42089301403,17.3,16.4,45.0,28.1,0.5712639724639081,0.2536132140399174,0.1569167240192704,0.1958017894012388,6965.066666666667,1316.878431372549,994.8235294117648,3837.86274509804,427.8627450980392,406.3725490196079,0.4777945061404476,0.1558222958057395,0.5407660626161717,31.630097103688477,0.8057323110327365,0.5019438763253096,43.52466348448687,1.4517899761336515
Mercer,12.5,1641,11.9,42085032402,21.3,16.1,40.5,28.2,0.1292549170506795,0.1819434872501723,0.1716057891109579,0.3053066850447967,2430.9058823529417,386.41960784313727,896.1333333333332,2850.8,1000.4823529411766,29.2,0.4402248173439739,0.3102216932004166,0.5306221245456829,28.11138484501089,0.7177697082399864,0.4944328861325388,36.81871360381862,2.2436754176610982
Lehigh,11.0,8022,6.4,42077001401,17.6,17.4,39.3,31.3,69.78127379388994,0.4681495130297446,0.1499078704922348,0.1684653856277967,369.83137254901953,0.0,1778.1215686274509,1459.1529411764711,60.0,0.0,0.2074713435906137,0.4838770149596068,0.3729512026403349,39.178978565759394,0.5413419932504517,0.3404346104274495,96.80007637231503,1.2066825775656325
Mercer,13.6,2300,13.4,42085033400,27.9,12.4,49.7,38.1,7.781766523327615,0.6267922982384269,0.1294551413355182,0.1978697255223269,179.59607843137255,301.1921568627451,3256.83137254902,1599.541176470587,178.99607843137252,64.0235294117647,0.0723846540166386,0.5621306406322998,0.331778249457476,37.26561756218844,0.4896632787887155,0.3170130579022958,58.109307875895,2.5264916467780436
Lehigh,12.1,5857,8.1,42077002000,21.8,15.5,42.7,37.7,75.24831175307027,0.6711675933280381,0.0679904686258935,0.1424940428911834,0.0,0.0,585.4470588235295,39.62745098039216,0.0,0.0,0.0,0.8978960271687799,0.1662826595487028,43.33987290145599,0.2716646685257194,0.1573135775024761,89.44855131264917,1.5272076372315038
Lebanon,10.8,4757,5.4,42075002500,11.5,21.1,33.5,18.6,1.982035394973352,0.1089252433215986,0.1190722716918616,0.0805549803271899,525.0980392156862,56.68235294117647,1275.8156862745102,1678.121568627451,749.6549019607845,0.0,0.3711650485436893,0.1699704610353084,0.4625100566274067,38.698497455125256,0.6602811632708153,0.4306545370346589,48.43284486873509,1.0181384248210026
Mifflin,12.0,2372,13.3,42087960900,23.7,15.2,40.0,33.8,5.135318932628563,0.0723738626964433,0.2245657568238213,0.2522746071133168,146.5568627450981,2.0,1041.6352941176467,860.0078431372547,82.2627450980392,57.60000000000001,0.3902921973670126,0.3566112108788219,0.3881615956081337,35.08786368969434,0.5772962340826169,0.3696213495063597,59.48115513126492,2.50763723150358
Lackawanna,10.0,2830,8.1,42069112700,12.7,18.4,37.0,21.5,4.210192639116267,0.1350515463917525,0.2360824742268041,0.1560137457044673,403.9686274509804,70.9686274509804,1686.1019607843143,927.1607843137256,60.25490196078431,54.40000000000001,0.4017493107599114,0.3498892909972184,0.3931870132548425,39.29080846601728,0.5908168035910145,0.3678192673478805,43.219976133651556,1.5272076372315038
Mercer,10.7,2520,9.7,42085032403,18.0,16.6,38.2,24.6,0.5059008839077059,0.0148237179487179,0.2335737179487179,0.2407852564102564,42400.68627450981,3659.482352941176,624.2901960784313,7795.392156862744,44481.36078431372,1543.023529411765,0.5666550902108041,0.0176200108044273,0.6275277309302522,28.81513206413421,0.7893358739166473,0.5588011349591409,46.08773269689737,1.8288782816229117
Lycoming,10.5,1797,8.8,42081010501,16.9,17.4,36.0,23.5,0.1910461510592433,0.0571266968325791,0.2420814479638009,0.1515837104072398,350560.9725490196,3785.243137254902,483.0588235294117,12520.619607843137,27502.84705882353,2954.3843137254903,0.8815586084501786,0.0248416950803701,0.6668669526894985,27.155241849385643,0.8677505495700304,0.5926101024797081,29.815618138424824,1.6591885441527447
Lehigh,11.2,4832,8.2,42077006800,16.4,15.8,36.7,27.6,12.72265932001389,0.2550321643494501,0.1944386802241129,0.1697447603237186,385.90588235294126,3.3568627450980397,754.305882352941,765.9019607843138,1.0,36.64705882352941,0.5761538930553014,0.3131095722336599,0.4086063131803205,38.04924407355725,0.6177810107535927,0.3788183360007939,74.70571837708829,1.5460620525059663
Luzerne,11.3,1605,8.8,42079213800,18.5,18.1,40.0,27.3,3.7843579322680663,0.2049808429118774,0.144316730523627,0.1851851851851851,111.96470588235294,0.0470588235294117,508.73725490196085,420.0352941176471,61.47843137254903,0.0078431372549019,0.196385415572134,0.3484598544647261,0.4539391510754704,38.64916000532622,0.6410399258014465,0.4181445806262931,26.629976133651553,1.6591885441527447
Mercer,12.5,2881,11.3,42085033300,23.5,16.4,42.5,29.1,8.52357148923681,0.1517857142857142,0.1572802197802197,0.2603021978021978,2428.874509803921,149.54901960784315,846.4196078431371,2565.517647058824,921.8352941176468,177.53725490196078,0.4067776086075536,0.2401627153824413,0.5280787530837695,31.127497052062235,0.7429046275153735,0.4875275817504599,61.381114558472554,2.13054892601432
Luzerne,10.2,3982,7.3,42079215300,13.7,17.7,35.5,21.0,4.251824518326433,0.0737303428718741,0.2178396493941737,0.1580304202113946,224933.9921568631,20302.87450980392,1243.243137254902,12612.69411764706,3908.368627450981,4828.278431372549,0.8368158480933348,0.0353913073649878,0.6840131159614419,27.18420927695204,0.8737046493763163,0.6069908076596771,54.80714558472553,1.3763723150357994
Lackawanna,10.7,2738,8.2,42069112300,16.9,18.2,40.6,24.7,17.891113865290823,0.124207385303991,0.2114882506527415,0.1353972398358821,4.0,0.0,1203.1333333333337,268.0509803921569,0.0,0.0,0.0,0.5926062340490027,0.3190139646934977,39.13330656471972,0.4964779229048243,0.2982479152758514,42.33117899761336,1.5460620525059663
Lehigh,9.8,6915,5.8,42077006305,11.6,17.0,32.0,19.4,1.3793350426007225,0.1350492051476154,0.1856169568508705,0.1218773656320968,235.8313725490196,0.0,2223.521568627451,5797.078431372548,954.0470588235296,4.0,0.2176696542893726,0.2224487564330033,0.432635012402296,36.52260189123943,0.6410718185374888,0.4063239596030421,75.61940334128879,1.0935560859188544
Lancaster,12.3,5657,10.2,42071014201,23.3,19.5,40.2,28.1,0.4831936271866645,0.0276473656755346,0.1029386193705442,0.0815510346026777,12390.768627450983,442.1764705882353,660.278431372549,7265.443137254898,42923.5529411765,9.0,0.5396458970403648,0.0045435377826347,0.6531319448542046,31.947121334305056,0.8059615620949042,0.5817893866930126,108.79261575178998,1.9231503579952267
Lehigh,9.9,4546,6.3,42077006906,11.4,16.9,31.1,18.3,0.5475289562167125,0.1231573941987636,0.2337137422729434,0.0991440798858773,6163.909803921567,250.5647058823529,463.3137254901961,4639.384313725489,4890.86274509804,5.0,0.5118523575245405,0.0240213297219518,0.5513969347070101,32.871594063469445,0.7621443484115757,0.5088669469997915,53.99866825775657,1.1878281622911695
Lackawanna,10.5,5154,8.2,42069111802,15.6,18.2,38.6,23.7,2.0768458018483833,0.0769980506822612,0.2352826510721247,0.1259259259259259,54445.12941176467,4155.980392156865,1554.176470588235,8088.666666666669,3135.3725490196084,1523.9372549019606,0.7717712987236367,0.0122251239544301,0.6524610342985846,26.98632424833809,0.8456802097970099,0.5824125557147176,79.68403818615751,1.5460620525059663
Luzerne,11.0,2686,9.1,42079201200,26.1,19.3,46.1,34.7,25.44508412195455,0.4837117472852912,0.1426456071076011,0.069101678183613,109.47843137254904,2.0,456.4117647058824,252.10588235294117,23.231372549019607,229.39607843137256,0.3379661138374467,0.4584611418997294,0.3257283126478285,38.73686462637955,0.4923075690534933,0.3013545729406752,46.085093078758945,1.7157517899761336
Lycoming,12.7,4256,7.9,42081011701,20.0,18.0,41.2,26.5,0.2281854109134769,0.1397253673813538,0.1190074680799807,0.1486388821970609,34164.73333333334,573.7607843137255,1924.0156862745096,3769.9607843137246,13644.164705882353,1792.482352941176,0.860221760611533,0.2273431385337855,0.5848646731088977,30.697011613302703,0.7726619923768515,0.5225326465923557,63.3930692124105,1.4894988066825776
Lehigh,12.1,4023,5.6,42077002202,10.4,17.6,37.3,23.3,51.398740875818525,0.2051282051282051,0.1868415821904194,0.1007751937984496,0.0,0.0,761.7686274509807,575.3764705882355,0.4784313725490196,0.0,0.0,0.5218608913210226,0.3179218722981939,40.68718493070735,0.4781623743280508,0.2960605142778358,42.47673508353222,1.0558472553699283
Mercer,12.0,4728,5.9,42085033000,14.9,21.1,37.7,22.0,1.6955813428387354,0.0957746478873239,0.1028169014084507,0.1106639839034205,1094.9529411764706,54.388235294117656,972.4705882352944,2346.0862745098043,447.4274509803921,1.0,0.6134743009816878,0.2259819340269376,0.5089937039543532,34.23369875104497,0.6916704530128578,0.469980468464703,52.594768496420045,1.1124105011933174
Lancaster,11.9,5183,9.5,42071013602,17.9,17.2,40.2,27.0,3.016308909789795,0.2628562811039059,0.1316543507766551,0.089579248982054,528.2745098039215,23.345098039215685,1114.2235294117645,2394.427450980392,1448.203921568628,16.184313725490195,0.1441912255957241,0.0999306648083427,0.4823498928945928,38.57401472620532,0.689056254844135,0.4479296936167829,92.83631264916468,1.791169451073986
Lawrence,11.1,1931,11.1,42073011400,21.7,16.2,45.3,29.2,0.3043518210678828,0.0551096843231674,0.2236490101658641,0.2407704654895666,19882.423529411742,602.0549019607843,984.0862745098038,4194.490196078431,13219.901960784317,253.31372549019608,0.6446628000137283,0.0923679575360043,0.5863333091635796,28.372725853842883,0.7792381020571757,0.5360737823334304,40.41274224343675,2.092840095465394
Lancaster,10.9,5654,8.9,42071012502,17.7,18.4,38.2,24.2,1.5220732669609278,0.0538817152877411,0.1994261119081779,0.1098358042403953,4521.580392156862,118.321568627451,3632.635294117648,8041.811764705881,11695.117647058823,32.0,0.4828677809164416,0.2347412670755957,0.5151224917044513,35.78241780922363,0.6950129606934367,0.4695927844364132,94.87654892601434,1.678042959427208
Lehigh,9.7,6313,6.3,42077006002,10.7,17.3,31.6,18.2,4.894853858660429,0.1640920013731548,0.190868520425678,0.0932028836251287,4595.686274509805,88.0,2865.3098039215693,8546.294117647058,8350.26274509804,177.0,0.2793054014847682,0.1997210718069017,0.4968246288755196,34.986679922456446,0.7085359360834381,0.4604140846634209,74.98759188544153,1.1878281622911695
Lancaster,10.5,4089,8.8,42071013002,15.9,17.3,36.8,25.6,1.760107011825028,0.0285638013881473,0.2439935931660437,0.0907634810464495,458.6078431372548,166.67450980392158,1196.4705882352944,4329.266666666669,26087.854901960774,9.007843137254902,0.0926503912095429,0.0267486070140937,0.5811070808336659,34.03176548421867,0.7485057563002057,0.5251934897556743,67.84421957040574,1.659188544152745
Lehigh,10.0,2292,6.4,42077005401,12.4,18.4,32.0,18.3,1.479579254941895,0.0658791458427987,0.1744661517492049,0.0895047705588368,16693.235294117632,61.0,547.3294117647058,6140.972549019608,15689.050980392156,55.0,0.4206926605235189,0.0456763321367925,0.5528064962524614,34.16512365799523,0.7620505605292874,0.5086967090521328,27.6571646778043,1.2066825775656325
Lawrence,12.2,1808,13.5,42073000700,26.4,15.0,49.4,35.7,11.74321702832856,0.2819332566168009,0.1818181818181818,0.2497123130034522,0.0,0.0,933.2745098039208,286.6117647058823,0.0,0.0,0.0,0.4830010294766478,0.369160787968797,34.87034162881879,0.5504382009743667,0.3545709940770891,46.01985680190931,2.545346062052506
Monroe,10.0,2907,6.6,42089301102,13.1,18.4,37.9,21.6,2.1869363053335444,0.2314850717332299,0.2644435827840248,0.1271810779371849,43669.45098039214,3472.0980392156857,365.55294117647065,4881.588235294118,7088.635294117649,167.0,0.7823473312433603,0.0276561963611397,0.6105852889297846,29.49604015203637,0.8459653302989967,0.5561998139216768,36.17445823389022,1.2443914081145586
Lancaster,12.4,4381,9.2,42071014700,23.7,14.6,48.5,42.5,36.136592144801504,0.6993288590604027,0.0431767337807606,0.2729306487695749,356.12549019607854,14.074509803921568,648.6901960784314,583.0039215686277,74.96470588235294,49.01176470588236,0.3316191692727832,0.2764001063984135,0.4465180395357452,39.38155917344688,0.6431353576974865,0.407726912298574,75.99309785202864,1.7346062052505968
Montgomery,9.7,1272,5.8,42091200200,9.5,20.7,32.2,15.6,1.2939809445311048,0.0484304932735426,0.2547085201793722,0.1300448430493273,3116.0745098039224,663.7098039215686,329.52156862745096,2858.0196078431386,785.843137254902,6.0,0.3888904969676526,0.0908982720045699,0.5989572044938417,30.61102925509449,0.7863358231067348,0.5332713923143152,13.910033412887827,1.0935560859188544
Lehigh,10.8,5775,7.1,42077006500,17.3,18.8,36.5,23.4,1.8892046254664576,0.1422778561354019,0.1421015514809591,0.1188293370944992,742.5647058823528,0.0,1728.439215686274,1742.7294117647057,70.14117647058823,3.0,0.4389239202763079,0.3492553635604604,0.3806946717080479,37.94291430845474,0.5941545832582161,0.3632586315567543,77.30781622911694,1.3386634844868734
Monroe,11.3,2126,11.4,42089300311,20.1,15.2,42.0,30.6,1.0431411016214027,0.2132409545804465,0.2417244033872209,0.1316397228637413,12583.639215686282,5334.996078431373,494.3411764705882,7014.541176470588,149.36470588235295,1905.2117647058824,0.5671915104206268,0.0898165115780956,0.5813769889677364,26.89845816857761,0.8261906694883714,0.5316398429865556,45.69631503579952,2.1494033412887825
Lawrence,10.4,2092,4.9,42073010300,10.0,21.7,39.4,17.1,0.1020859273924435,0.1664348632359759,0.1502086230876217,0.0598052851182197,450.4039215686275,37.858823529411765,495.3921568627451,1198.6666666666667,565.7607843137255,69.0,0.3722323317632103,0.1675440332475757,0.4990095882151787,33.34906060600507,0.6946998940225335,0.462475218446438,19.327284009546542,0.9238663484486875
Lehigh,9.2,4150,4.7,42077006311,8.5,17.9,30.4,15.8,0.8442938792483333,0.1476909007773205,0.1531778692272519,0.0420667581161408,193.243137254902,4.254901960784314,500.8666666666667,2343.2,1086.18431372549,6.027450980392157,0.2270430423930027,0.023958471981898,0.5026853613323495,36.07004019095112,0.7287394532426646,0.4709776539224048,36.775536992840095,0.8861575178997614
Lebanon,10.7,5402,8.2,42075003200,15.2,17.6,34.0,23.3,11.590549114753166,0.1384367733857986,0.1563226614201395,0.0659989268467179,13971.137254901958,118.01568627450982,2543.2156862745096,7160.921568627451,29979.66666666668,174.1607843137255,0.8526258617205218,0.2405816320236846,0.5960500874725759,33.14299797476258,0.7745395725408362,0.5387460001825014,83.5182720763723,1.5460620525059663
Luzerne,11.4,1867,8.8,42079200300,17.2,17.3,39.6,27.6,24.200067772588344,0.3087248322147651,0.2214765100671141,0.1717002237136465,172.0117647058824,12.0,780.5098039215685,338.26274509803915,15.27843137254902,205.2431372549019,0.6720242573467387,0.3963020650153246,0.3898155145340337,38.31915243614236,0.5695591655365759,0.3589837994351159,30.977050119331746,1.6591885441527447
Lehigh,11.6,5360,7.8,42077009602,20.0,16.4,41.2,35.1,44.62771293228167,0.5041359266711379,0.1218421640956852,0.1321260898725687,231.45490196078424,22.50588235294118,898.4313725490197,593.3999999999999,9.513725490196078,146.40000000000003,0.210992697514444,0.3831558271497162,0.3526457453488337,36.627699922216166,0.5315795096422069,0.3245846270783563,78.82653937947494,1.4706443914081146
Lancaster,10.3,2974,6.5,42071011706,14.6,19.5,37.5,19.8,0.8322818238435898,0.0692512577685705,0.2888428529150636,0.1382065699911216,91.53333333333332,4.0,693.7215686274508,1627.6862745098026,512.9764705882353,0.0,0.010924981791697,0.2648912656374542,0.4410816606630273,40.35845715835032,0.634967561696256,0.4077246142777038,36.44747016706444,1.2255369928400954
Lehigh,10.4,4595,7.1,42077005504,15.7,18.5,34.1,21.5,3.346906137199029,0.0665850673194614,0.1495716034271725,0.1635250917992656,5998.964705882353,276.9372549019607,920.9490196078432,5066.964705882352,7904.894117647059,1046.760784313726,0.3740717352536647,0.0372378024373834,0.5040322828487902,33.95631437993049,0.7144956562303555,0.4656209046571522,61.51158711217183,1.3386634844868734
Lehigh,13.2,3279,10.4,42077001000,28.6,13.7,45.3,47.9,152.19133421924704,0.66793711291091,0.0431157694140066,0.1669842782277275,0.0,0.0,316.11764705882354,0.976470588235294,0.0,0.0,0.0,0.9524004465947156,0.1819983028476556,43.45879015933933,0.2901782214564655,0.1693012975351622,64.29657279236277,1.9608591885441526
Lehigh,9.8,2259,6.6,42077001402,13.2,16.9,33.7,22.5,8.348969315217147,0.2678708685626441,0.3186010760953113,0.1456571867794004,893.6392156862747,0.0,1434.5019607843135,2808.04705882353,281.9686274509804,0.0,0.2831910057135834,0.3712568138699502,0.4309127998969722,37.45951561962839,0.6137489058706349,0.3962401985521769,28.110801909307874,1.2443914081145584
Luzerne,10.8,2638,8.7,42079211500,16.9,17.0,37.1,25.2,7.067283147886345,0.0291666666666666,0.2291666666666666,0.1715909090909091,7101.12549019608,250.1176470588235,1139.0627450980394,1477.7333333333331,614.3411764705883,50.0,0.7913835255057605,0.1778827450156819,0.6132969077997721,32.41726263863313,0.7997404584572115,0.5471968558514435,43.27201431980907,1.6403341288782816
Lancaster,10.3,4592,8.7,42071010301,13.8,16.0,35.0,23.4,2.711564862502196,0.0367103694874851,0.2960667461263409,0.0929678188319427,16439.22745098039,594.6823529411764,1666.9960784313726,5797.843137254903,20987.082352941172,42.72941176470589,0.7876194267990744,0.1413391235614608,0.570307079198738,34.164263478914904,0.7585720172251886,0.5185815316984655,75.32414319809068,1.6403341288782816
Luzerne,11.2,3485,10.1,42079215900,19.1,17.4,38.1,27.5,0.2785292611368469,0.0459404796301646,0.250216700375614,0.1277087546951748,147867.0705882354,11028.901960784317,353.70980392156866,13201.79215686274,45838.13725490196,1488.0117647058823,0.7386572141915593,0.0,0.643523431680132,29.77670599069709,0.8427437464716857,0.574720815629854,66.36471360381861,1.9042959427207635
Lebanon,10.8,3438,9.4,42075003700,18.3,16.7,35.1,25.3,1.8631434698888132,0.1243766500440011,0.1666177764740393,0.085948958638897,9507.478431372578,38.29019607843137,1717.901960784314,6608.392156862748,39572.14509803923,102.83529411764708,0.6785300487913096,0.2151849611359044,0.5913145816673919,33.636262640186686,0.7623718944326583,0.5347286501489538,60.93219093078759,1.7723150357995228
Lycoming,9.9,4750,7.2,42081011000,12.4,18.5,34.3,20.2,1.8883567669180576,0.0182049110922946,0.2127434377646062,0.1126164267569856,1776.3058823529398,499.89019607843136,2408.9098039215687,4369.470588235295,1379.599999999999,1124.050980392156,0.4025759562696766,0.2706504610335487,0.3830251188128038,36.235096734065976,0.5460998088011363,0.355812623985481,64.48210023866349,1.3575178997613366
Monroe,10.7,4690,7.7,42089301207,16.8,18.4,41.3,25.2,0.9346318399148212,0.1619356582860232,0.235198702351987,0.134360638010273,18552.65882352941,214.0,161.00392156862745,6723.917647058824,4672.211764705882,31.231372549019607,0.5737016078029512,0.0702698752922837,0.6005407974788542,29.92879499399565,0.835146811288221,0.549682262106223,68.08894988066825,1.4517899761336515
