CountyName,Asthma,TotalPopulation,COP,GEOID,Smoking,Drinking,Short_Sleep,Physical_Activity,neighbor_avg_density,minority,aging,disability,forest_total,wetland_total,Hdensity_total,Ldensity_total,grasses_total,water_total,forest_pct,Hdensity_pct,evi_spring,lst_spring,ndvi_spring,savi_spring,spring_count,spring_rate
Bucks,10.2,2204,5.8,42017103102,12.1,19.8,36.2,19.0,3.8092099914852207,0.1131246567819879,0.1740801757276222,0.1317957166392092,138.0117647058823,2.0,557.5176470588237,852.9176470588237,19.0,0.0,0.2985536896541927,0.2507262585550795,0.2956139131355649,27.81654535549409,0.5060179914317526,0.2912458094894062,33.559713603818615,1.522673031026253
Crawford,10.4,2775,8.3,42039110600,16.1,18.5,34.1,22.6,0.3366036674439522,0.0558939448226442,0.2070942314582587,0.1648154783231816,63082.33725490183,7344.972549019609,530.7019607843138,8926.235294117649,29287.768627451005,625.8431372549018,0.6465678593977026,0.0471074196957045,0.3013165797891019,17.576122996744207,0.5229381398874438,0.3048849108422256,60.46718377088306,2.1789976133651554
Clearfield,11.7,2247,12.7,42033331900,23.6,16.8,41.4,31.2,0.1994361488049334,0.0207581227436823,0.1953971119133574,0.2030685920577617,193942.26666666672,1641.9019607843136,432.6862745098039,13115.956862745104,44417.5294117647,103.0,0.779153642610198,0.0,0.2654816208621159,14.7969705595762,0.5285930896602934,0.2746909776092363,74.91787589498807,3.334128878281623
Clarion,11.1,3822,10.1,42031160400,18.7,17.6,36.8,26.9,0.0689056086237787,0.0301561658589122,0.1927840603123317,0.1830910070005385,81156.41568627453,149.39215686274508,2035.6078431372548,12858.6862745098,44295.16470588238,1065.8980392156864,0.6938150806919157,0.0712317947137242,0.3237264383802133,20.793034404842267,0.5486172187193544,0.3213064843285894,101.34229116945107,2.6515513126491648
Clearfield,10.9,4312,9.7,42033330500,19.4,17.6,39.8,26.2,0.5193018484906576,0.0330788804071246,0.2144344205412907,0.1753411982419616,310085.8901960784,4726.050980392156,1071.4470588235297,21501.18823529412,47779.78431372549,1223.0,0.8119709198344566,0.0438659097646942,0.2647325628693183,12.930314266308963,0.5092184449239345,0.2736803477194569,109.80677804295942,2.54653937947494
Columbia,11.1,5202,8.6,42037050600,18.7,17.5,37.6,27.4,2.8736396223319653,0.0972868217054263,0.167829457364341,0.2089147286821705,23.427450980392155,19.64313725490196,2304.0509803921573,1228.1333333333334,4.505882352941176,53.46666666666668,0.0818547037161031,0.4466183176093937,0.2441463832904218,28.68240460197656,0.4296414922191557,0.2414328133508369,117.44849642004773,2.2577565632458234
Bucks,10.3,6181,6.5,42017105811,14.6,19.9,37.8,21.3,10.579887384915038,0.0860195581311119,0.1385367620427381,0.1032234697573343,25.12549019607843,13.0,589.521568627451,2335.423529411765,12.117647058823527,6.866666666666667,0.0398002185110035,0.0030400191581076,0.3227534427896651,22.623890847735336,0.4951261608301972,0.3044021155827904,105.47529832935561,1.7064439140811456
Chester,8.5,3813,3.3,42029302103,7.0,19.3,30.9,14.0,1.5292097835367529,0.3379234370696777,0.1027265216193886,0.0534288074910493,1191.4627450980386,25.274509803921568,3333.79607843137,3826.454901960784,454.9019607843138,90.0,0.1535630943016165,0.350194914117805,0.3209465406298937,26.51966816409215,0.5098665670751156,0.3091558031323143,33.03386634844869,0.866348448687351
Chester,9.1,6668,4.4,42029301800,8.4,19.0,30.1,14.9,0.6863865501917226,0.1737951807228915,0.1368975903614457,0.0528614457831325,20532.737254901964,1645.4039215686273,854.2,7757.35294117647,18630.67058823529,148.0,0.423787321557081,0.0683772455364726,0.3876340466171822,23.334774665869737,0.6180735719338213,0.3786578500916731,77.02415274463009,1.155131264916468
Cumberland,9.4,6968,4.9,42041011303,8.8,18.6,32.7,15.6,4.947981781905615,0.1239396795475966,0.2032673578385171,0.1151429469054351,998.2470588235296,12.0,785.592156862745,4100.33725490196,264.68235294117653,347.443137254902,0.2807981049133186,0.0063646256601739,0.3071262255534664,10.32739128912643,0.5067300421260093,0.2925838137266312,89.63608591885442,1.2863961813842484
Clearfield,11.0,4325,10.2,42033331300,19.4,17.3,39.5,27.0,7.2486302457821825,0.0324285371126591,0.2200336295940427,0.2382896949315397,39641.57647058824,129.6196078431373,1413.294117647059,9148.7137254902,20616.64705882355,427.3529411764704,0.6097087411295847,0.122839146480202,0.2968512137853842,17.32900533920226,0.5408965679596525,0.2992920681547913,115.81503579952268,2.677804295942721
Bucks,9.2,1248,6.0,42017104304,10.2,16.1,32.8,17.9,4.049959571798431,0.224024024024024,0.1525525525525525,0.0744744744744744,10153.631372549013,723.3254901960785,46.74117647058824,2698.8901960784315,4768.313725490193,368.478431372549,0.4645941411476091,0.0,0.3542679558269258,16.57166824234638,0.5793714944377824,0.3502074251226831,19.658233890214795,1.5751789976133652
Centre,10.8,3552,9.4,42027010902,17.0,18.3,35.1,24.4,0.2208890958331372,0.0422709040419623,0.2721382289416846,0.1727861771058315,96140.3058823528,771.8235294117648,772.4588235294119,10537.780392156856,60140.59215686269,107.0,0.7782457077234104,0.0375424541951598,0.2041684542353266,1.561926118942358,0.4018486042308481,0.2158521262885072,87.65556085918854,2.467780429594272
Bucks,9.8,5678,5.2,42017104203,11.3,20.1,35.0,17.2,0.8618383817313977,0.1130544536602957,0.1364947710061305,0.0515686981608366,4680.125490196077,313.156862745098,1408.3686274509805,6022.152941176473,9631.207843137256,6.0,0.2509367940527823,0.1991986278102323,0.3539599027518583,16.456704221759836,0.5437447524377572,0.3466856781911849,77.51350835322197,1.3651551312649166
Chester,9.5,3419,4.7,42029300400,8.2,18.8,30.3,16.0,0.4108487518279163,0.1534375922100914,0.2035998819710829,0.0891118323989377,774.5411764705883,9.0,556.0901960784313,1678.5529411764703,301.486274509804,6.0,0.3704406910099843,0.179777578753623,0.3442531187996622,25.06652065287044,0.5552219309248388,0.3347347010203168,42.18670644391408,1.2338902147971362
Cambria,10.7,6030,9.3,42021012000,17.1,17.4,38.0,26.2,0.3358941520784752,0.028214225375908,0.2287548572393985,0.1665821929379962,135467.39607843163,1136.341176470588,1051.941176470588,13666.45098039215,60919.976470588284,253.54509803921567,0.7351022253064512,0.0636917743107979,0.2534074225806904,15.04067151690793,0.484634150350054,0.2614217396905188,147.2241050119332,2.4415274463007166
Cumberland,10.5,3864,7.8,42041010700,14.7,18.6,35.9,21.6,10.756783804241811,0.1043852569276298,0.2189938122141512,0.1651869787463007,40.63137254901961,0.0,730.2627450980394,2338.7803921568616,3.0,1.568627450980392,0.2518096708811891,0.0640650423967736,0.3711272597235254,22.51046170450581,0.5518397666658906,0.3412879630113902,79.12439140811456,2.047732696897375
Cambria,10.0,2045,6.6,42021011200,12.4,17.3,35.4,20.7,6.37835132101937,0.0846994535519125,0.3032786885245901,0.1675774134790528,217.0509803921568,0.0,119.23921568627452,1959.596078431372,4.247058823529412,0.0,0.099732600997326,0.0,0.3050462856717149,18.66354715017284,0.5231297494318516,0.3000106912052518,35.43365155131265,1.732696897374702
Chester,10.7,2764,8.3,42029308200,17.4,18.1,35.1,26.7,0.2945777643416377,0.0869252873563218,0.1584051724137931,0.1167385057471264,20847.227450980383,468.1372549019609,650.062745098039,4479.909803921568,17336.356862745088,153.81176470588233,0.6122841745260529,0.0983193175922686,0.4254538316059237,22.304677068619853,0.6344100855513992,0.4075777725002534,60.22749403341289,2.178997613365155
Centre,11.1,2639,7.8,42027011102,18.7,21.1,37.1,24.0,1.3498682774497124,0.0764006791171477,0.164346349745331,0.1548387096774193,192.9294117647058,0.0,873.5960784313726,920.8470588235292,36.266666666666666,0.0,0.3042055409882717,0.3476637024334844,0.155304195000961,4.875307049579362,0.3165500390453682,0.1604061204667921,54.03966587112173,2.047732696897375
Bucks,9.6,5684,4.5,42017104505,8.7,19.5,33.4,14.7,0.4726484523114383,0.0569840166782487,0.126997915218902,0.0559416261292564,1810.6549019607849,283.0,366.7529411764706,4179.835294117644,1282.6274509803925,55.0,0.1722007203546761,0.0190864181689869,0.35131703843664,16.027157818072194,0.5617713690310958,0.3471855747793175,67.14988066825777,1.181384248210024
Bucks,9.9,2212,5.5,42017101805,10.2,19.0,34.0,17.1,2.444355662398453,0.0934624697336561,0.2062953995157385,0.1026634382566585,556.5529411764705,4.882352941176471,223.02745098039213,1598.4823529411751,244.5921568627451,0.0,0.1065733753285278,0.1190919960613307,0.357725467566887,17.05064035092505,0.5540580264606361,0.3468291588568094,31.939379474940335,1.4439140811455848
Bucks,10.0,3465,6.7,42017102801,14.2,19.0,36.0,20.2,0.3006670266235,0.0797546012269938,0.2571352360629501,0.0680181381701787,13519.729411764709,961.2745098039214,315.8666666666668,4286.156862745098,8413.31372549019,22.0,0.4673837595659037,0.034824820599409,0.3393103217329723,24.582672076662963,0.5683279288792773,0.3349131666432514,60.947613365155135,1.7589498806682577
Chester,10.4,3948,7.1,42029311404,14.5,19.1,33.1,21.3,0.3777906874133279,0.1378091872791519,0.2188094590921446,0.1081815710790975,9290.074509803924,1351.7294117647057,438.0196078431373,5905.796078431371,9095.890196078435,15.0,0.4562664180071583,0.0502260620439589,0.3937887167021152,23.317077919177727,0.6099111353988865,0.3814199835999271,73.58921241050119,1.863961813842482
Chester,9.9,5423,4.2,42029300700,12.3,23.6,33.6,17.3,5.978099590439996,0.1774134119380987,0.1274871039056742,0.0782977155490051,20.68235294117647,0.0,948.83137254902,385.7098039215687,1.0,0.0,0.0,0.4914445840497285,0.2044392985612872,30.55473375646916,0.3514264751577979,0.2008184782038759,59.79536992840096,1.1026252983293556
Cambria,11.0,4994,7.7,42021012800,16.4,18.8,38.3,24.4,0.2144585713392242,0.0497710531554847,0.2259605813259008,0.1507067489548078,28610.21960784312,455.34117647058827,2077.5254901960784,6474.015686274511,4311.878431372549,29.45098039215686,0.744916049468681,0.1468092697005676,0.2589173658567375,14.20200504296093,0.5016449466865753,0.2665054525571222,100.95269689737471,2.021479713603819
Cambria,11.8,1360,11.7,42021010200,22.5,16.6,41.5,32.0,1.364254193238876,0.0748355263157894,0.2088815789473684,0.2705592105263157,458.8980392156862,19.0,1154.6823529411768,648.8431372549019,15.866666666666667,36.90588235294118,0.5176680709970175,0.4137323226148266,0.1748167031984692,18.77727536488693,0.3600478717574525,0.1798235291124711,41.773747016706444,3.071599045346062
Bucks,9.9,5059,5.3,42017102402,13.4,20.5,36.0,18.8,2.454796531442303,0.0528204106039465,0.1255730516244767,0.0807255331871636,397.078431372549,152.92549019607844,607.7333333333335,2320.243137254903,476.1098039215687,0.0,0.1601402399881487,0.1112459024856102,0.364659416082817,23.831340845858087,0.5980155892709454,0.3548716220783809,70.39133651551313,1.3914081145584727
Bucks,10.6,5229,8.2,42017101506,14.2,17.8,36.0,22.8,5.707197391142853,0.0550947867298578,0.2640205371248025,0.1289494470774091,891.258823529412,104.03921568627452,290.55686274509804,3846.8666666666654,84.0,1.0,0.4431229677345547,0.1018733466501106,0.3658156404379627,18.320737572160127,0.5651213348014255,0.3510876635864786,112.56701670644391,2.152744630071599
Bucks,10.0,3523,6.5,42017102102,11.5,17.7,34.4,19.1,5.460409462809407,0.1768055139346718,0.2777944261312556,0.1477374887623614,6067.141176470587,407.5176470588235,838.3333333333331,6437.215686274526,18094.101960784308,35.13725490196079,0.2380085332692142,0.0600491170623319,0.3760292944748598,16.58855559403993,0.5640411824588296,0.3681322834823269,60.118019093078765,1.7064439140811456
Bucks,10.1,2201,7.1,42017103300,12.4,17.8,34.2,19.5,0.3820173822280479,0.0336376741950985,0.2623738587217684,0.0937049495434887,40039.43137254902,2679.443137254902,117.0,4723.729411764707,6904.705882352939,3244.7176470588224,0.6780409116307404,0.0598290598290598,0.3420314177376651,19.148479285614425,0.6002659833682147,0.3359261183753651,41.025799522673026,1.863961813842482
Bucks,10.1,4783,5.9,42017100803,13.6,19.8,37.4,19.9,12.257923628636746,0.1812425801345469,0.1159477641472101,0.1159477641472101,117.62352941176472,32.05882352941177,671.8352941176466,1475.52156862745,22.0,0.0,0.008501700340068,0.4391482506216513,0.286653927132136,22.8424035719658,0.449595820083655,0.2719119552808463,74.08513126491647,1.5489260143198091
Bucks,9.7,3818,7.4,42017103900,12.4,16.9,34.4,20.2,0.2332751495926489,0.075936108929039,0.3427598847865933,0.0976695470018329,45353.53333333336,2247.529411764707,427.2117647058824,10617.035294117655,28073.21568627452,3001.239215686275,0.5041347925331884,0.0983118993198028,0.3850535679746323,18.062251281298117,0.6314664072672266,0.3760843870137189,74.1730787589499,1.942720763723151
Chester,8.9,3876,4.8,42029311100,7.1,16.4,27.6,15.7,0.3893112489465355,0.1026438569206843,0.2910834629341627,0.0925349922239502,13665.470588235294,1050.4666666666667,319.3254901960784,5061.800000000001,6414.039215686273,124.69411764705882,0.4156495762182916,0.0281844083116372,0.468621626437364,20.772068145825237,0.7070957751799894,0.4468070917335051,48.84315035799523,1.260143198090692
Bucks,10.6,2515,6.5,42017101100,15.8,19.0,39.8,23.0,3.3692357219273164,0.2714171337069656,0.1156925540432345,0.1285028022417934,48.43529411764706,15.074509803921568,411.0901960784313,710.2196078431372,1.0,0.0,0.0174884624726742,0.4187907810890222,0.2903798163906903,22.7042548731803,0.4596508133903054,0.2775008845327367,42.91706443914081,1.7064439140811454
Carbon,11.0,3090,10.2,42025020202,19.0,17.2,38.6,27.7,3.765125135055458,0.1083009079118028,0.1909857328145265,0.1523994811932555,93226.00392156864,2237.964705882353,890.1764705882354,4793.666666666666,11625.003921568628,207.0,0.8521375694596016,0.1067204123438842,0.2369019224912187,23.22881090915593,0.4744396947428024,0.2467383547064488,82.74415274463007,2.6778042959427206
Bucks,10.4,1223,7.6,42017100407,16.7,18.7,38.2,23.4,4.886309366323664,0.0735863671572424,0.2238574748257165,0.1564678543764523,45.674509803921566,0.0,70.62745098039215,622.5019607843135,0.0,0.0,0.065682149909848,0.0122709605774569,0.3223583873199641,22.837135896506243,0.499748609902408,0.3044934744345739,24.40162291169451,1.9952267303102627
Crawford,10.4,4528,8.6,42039111400,17.5,17.5,34.8,24.4,3.132140241995363,0.0226012793176972,0.2223880597014925,0.1773987206823027,25870.67450980392,1096.1607843137256,1305.717647058823,8990.764705882353,10926.96862745098,1255.8549019607844,0.5965423489568474,0.2315216934267986,0.3420226055129477,20.74974388334041,0.5638557845202841,0.3353346608636319,102.23121718377088,2.2577565632458234
Crawford,11.5,3516,10.8,42039111900,21.6,17.9,36.6,27.8,0.4040331825755628,0.0314540059347181,0.202373887240356,0.1557863501483679,114505.95294117648,22301.156862745112,1455.9647058823523,14402.372549019608,67886.67450980387,1534.3019607843137,0.6522012829335556,0.1696469694643536,0.3038475896444174,19.039229372434047,0.5392807289306516,0.3066858773867683,99.68992840095467,2.8353221957040575
Centre,10.7,3815,9.2,42027010100,17.2,18.9,35.2,24.2,0.1519093144589758,0.034762153685311,0.1944589649764767,0.1696288552012545,194465.00392156868,672.4862745098039,832.3843137254902,12618.254901960783,22836.42352941176,8268.576470588236,0.8417416342021998,0.0156177859020625,0.1837449599270993,0.6782848875239431,0.3982775588112967,0.1962383956786018,92.14272076372316,2.4152744630071603
Chester,9.5,5644,6.4,42029307000,9.9,14.8,29.2,20.5,0.8442489723875244,0.1119800924280128,0.2916814788482048,0.0993601137575542,4320.901960784312,707.0588235294118,1560.152941176471,7501.380392156863,13232.721568627449,56.0,0.2956717460951327,0.1083227134594647,0.440905236499328,22.729190398264404,0.6081468843286774,0.4185126202949389,94.82997613365156,1.6801909307875895
Clearfield,10.0,4993,8.9,42033330100,15.0,15.3,36.0,26.2,4.373706334123442,0.0550614947965941,0.2781456953642384,0.2060548722800378,36890.537254901945,631.2352941176471,1929.227450980392,8433.039215686276,8772.72156862745,19.0,0.7107006664230919,0.1957199163334708,0.27536404263236,13.671806883815748,0.5018514003990933,0.2778031325033461,116.66221957040575,2.3365155131264923
Clinton,12.4,5414,10.8,42035030701,23.2,17.1,43.4,31.6,2.8507717151978316,0.0768115942028985,0.1829710144927536,0.1934782608695652,587.0980392156863,7.062745098039216,1195.949019607843,1478.2235294117647,59.160784313725486,285.66666666666663,0.4466501903680448,0.2907167004954634,0.1658103399863286,7.451796503178071,0.2906864280239994,0.1700218437182474,153.5043436754177,2.8353221957040575
Chester,9.9,6589,4.7,42029311702,11.5,20.7,32.7,18.2,3.9493610329589304,0.1899791231732776,0.1188587334725121,0.0965901183020181,3866.913725490195,615.7333333333333,936.5058823529412,7514.149019607843,5928.654901960782,7.494117647058823,0.2142358044060065,0.1629126205461268,0.4821527486020413,22.607491553391267,0.6721583818564324,0.4547110326507512,81.30102625298329,1.233890214797136
Centre,10.6,5102,9.0,42027010500,18.0,19.3,35.6,24.3,0.1823443137776916,0.0274138278572868,0.1816166095545253,0.1288046764765168,317143.0745098038,815.2509803921569,2496.274509803922,19919.07058823529,38638.51764705884,381.6313725490196,0.8400629077116974,0.07090566334145,0.2002350610377922,2.5524733480884314,0.3967211786349705,0.2117091359760034,120.54844868735084,2.362768496420048
Centre,10.9,2702,9.9,42027010200,19.7,18.8,36.3,26.5,0.1352307995602694,0.0310160427807486,0.1996434937611408,0.152584670231729,447213.52156862745,2113.121568627451,1071.050980392157,20139.156862745094,23354.39215686275,2657.8274509803905,0.8581226033293321,0.0980345491692235,0.1933695142809069,-0.4655359251013721,0.40640009121936,0.2085060869191193,70.22620525059666,2.5990453460620526
Chester,9.7,6278,4.9,42029302204,10.1,21.3,31.7,16.3,3.070128539373844,0.2000648508430609,0.0938715953307393,0.0787937743190661,1908.3490196078428,37.12549019607843,872.2666666666667,4756.972549019607,305.19215686274504,1.0,0.2421947726091128,0.0768113726689086,0.3397689099009985,24.53757566639754,0.5709785543986583,0.3307363627550371,80.7599522673031,1.2863961813842484
Bucks,9.7,5257,6.0,42017105510,10.5,15.9,34.1,19.2,1.6595528617537134,0.1961075069508804,0.2986098239110287,0.0967562557924003,233.31372549019608,55.0,936.4666666666668,1454.6784313725489,42.51372549019607,0.0,0.1181611900159677,0.0802641552100301,0.2787223308144693,20.444762573558467,0.4814236426559527,0.2749827360729104,82.80715990453461,1.5751789976133652
Centre,10.7,3854,8.7,42027010600,17.0,19.4,35.0,23.9,0.1834742455461146,0.0153962645128722,0.2054517920242302,0.1913175164058556,118024.74509803922,944.8823529411764,1870.1019607843136,9614.19607843137,18749.16862745098,475.2470588235294,0.8125713418023672,0.1566759493033828,0.1821293978648545,0.8674588380344891,0.3732174303794761,0.1938291908317994,88.02572792362768,2.2840095465393793
Chester,9.6,4584,5.7,42029301001,9.5,17.6,29.5,17.4,3.569278461651604,0.1223370596920481,0.2305420797300147,0.096815017928707,4493.627450980392,625.9725490196079,718.0431372549019,5288.01568627451,3499.46274509804,17.0,0.2801972291916659,0.10544999754234,0.394176243547726,24.39924641258316,0.6290123061196975,0.3819408906836317,68.59589498806683,1.496420047732697
Bucks,10.0,7573,6.1,42017106300,13.7,20.0,36.5,19.5,2.91859674589009,0.0819858514401212,0.172688226376958,0.0848913592723597,5316.894117647058,226.5843137254902,1036.7333333333331,6796.690196078434,9392.956862745104,5.0,0.2695271011824683,0.0366535914089126,0.3874528602014145,17.954420921713943,0.5894344118612443,0.3786761378644492,121.27644391408114,1.6014319809069213
Chester,9.1,4956,5.6,42029303302,7.3,15.6,27.6,17.0,0.4251201217816278,0.0887809187279152,0.3860424028268551,0.1329505300353357,9493.6,463.4313725490196,794.8784313725491,6820.749019607844,6669.756862745098,45.49803921568628,0.3677602413679722,0.1241378629855841,0.4770932150708511,21.17034340620891,0.6857889502030394,0.4529139382108519,72.86147971360381,1.4701670644391407
Bucks,10.5,2391,9.0,42017100103,17.9,17.4,39.3,27.0,10.518472180926114,0.1906549853984147,0.146433041301627,0.278264497288277,35.88235294117648,132.40000000000006,631.1686274509802,857.0862745098036,9.623529411764704,0.0,0.0,0.2820103387429482,0.2734931128127429,22.608708096650524,0.4372320330385666,0.2570714326873536,56.49379474940334,2.362768496420048
Chester,9.5,2017,12.0,42029302803,9.4,7.8,26.6,28.6,0.2514711012981591,0.0351099830795262,0.8312182741116751,0.1658206429780034,509.9411764705883,230.29019607843136,322.356862745098,2109.670588235295,138.0392156862745,41.0,0.096089514361518,0.0054013941436235,0.3843843032149978,24.94766992353929,0.616125210304682,0.3692334722527033,63.54272076372315,3.1503579952267304
Bucks,10.5,6511,8.5,42017100208,19.6,15.7,42.8,31.5,12.426444693132105,0.3652953417640467,0.1677605250520249,0.2095405794781495,701.086274509804,342.6352941176473,2479.5490196078435,3026.400000000001,274.5058823529411,0.0,0.1982749458823002,0.375586958412741,0.3054969118668837,21.352408534331037,0.4660181471254509,0.2865211299603992,145.29319809069216,2.2315035799522676
Columbia,11.9,3434,3.2,42037051101,10.0,24.5,36.0,18.9,4.772459500996922,0.0988924050632911,0.0965189873417721,0.0613132911392405,166.4745098039216,0.0,348.34509803921554,421.1607843137255,31.07058823529412,0.0,0.4617323502390992,0.20876300265682,0.2485181854693503,18.920906313952685,0.44233646726233,0.2480054972958083,28.848878281622913,0.8400954653937948
Crawford,11.4,4506,11.4,42039110300,21.0,16.6,36.5,28.6,0.1765198522606473,0.0387096774193548,0.2307007786429366,0.171523915461624,146363.80392156867,36234.73725490196,1131.2627450980394,17215.870588235313,107994.84313725492,475.1686274509804,0.592970644997678,0.0716014032557752,0.3090984384847782,11.178550086836056,0.5014705793468276,0.3109574451178416,134.85737470167064,2.9928400954653935
Bucks,10.7,2428,7.6,42017105810,16.4,18.1,37.0,23.4,3.6718711454051833,0.0472027972027972,0.1840034965034965,0.2023601398601398,20.635294117647057,19.0,220.74117647058824,1014.2352941176464,5.0,145.25882352941176,0.0,0.1950825205635204,0.2805562958233976,21.540544424836767,0.4407923103879591,0.2654709147379568,48.444105011933175,1.9952267303102627
Clarion,10.5,1712,9.1,42031160104,16.8,17.8,35.3,24.8,1.6660681664678332,0.0156148340923877,0.2342225113858165,0.1255692908262849,104594.36470588234,157.5019607843137,249.96078431372547,5748.3647058823535,13837.439215686274,1603.2196078431364,0.8319078638173544,0.0,0.3466616740875848,18.34361641129197,0.6396802525601627,0.3437921266179051,40.9000477326969,2.3890214797136036
Chester,10.8,3100,7.3,42029301401,17.1,19.1,35.6,23.7,12.339373236345946,0.1039928486293206,0.1546483909415971,0.1367699642431466,933.643137254902,191.5764705882353,1129.894117647059,3223.411764705884,1559.6352941176472,142.48627450980393,0.1991019787549511,0.2368884122406055,0.3776882875091553,26.009032762527628,0.5825426436709327,0.3605599415825485,59.41050119331742,1.9164677804295944
Clearfield,11.5,3164,11.4,42033331100,21.3,17.4,40.6,29.4,3.2167816873658306,0.0451527224435591,0.1623505976095617,0.2290836653386454,412.7647058823532,0.0,1117.7137254901963,2179.9882352941186,9.44313725490196,74.28235294117646,0.4894969360125404,0.3573611398618326,0.2638410789707259,20.49218645994398,0.4720416404625267,0.2607735788455549,94.69346062052507,2.9928400954653944
Chester,9.9,3942,5.4,42029302705,11.2,19.7,32.7,18.3,4.039417249774824,0.113871635610766,0.2274475007394262,0.0739426205264714,511.1490196078432,6.0,334.0,2173.749019607843,70.0,0.0,0.0860805720291845,0.1331454737583656,0.3854305387423732,25.72998400739367,0.6130723470009506,0.3702030445436118,55.88420047732698,1.4176610978520288
Chester,10.0,4213,7.6,42029305101,13.2,17.3,31.9,22.3,5.742254847198223,0.0708559046587215,0.2405200433369447,0.1414951245937161,11613.874509803924,1133.6745098039216,546.7176470588236,6970.450980392157,12236.207843137248,595.0,0.4248657285505031,0.0658475178068042,0.3854941586180157,23.253140544759205,0.5917688107322417,0.3732087604133463,84.05890214797137,1.9952267303102627
Bucks,11.4,5039,9.4,42017100307,21.0,16.8,41.2,29.4,21.480106826213575,0.2678974358974359,0.1136410256410256,0.186051282051282,87.05490196078429,141.1058823529412,568.4666666666665,1374.607843137255,0.4941176470588235,0.0,0.2986621018964819,0.1974144413247884,0.295793332514658,22.721457988149584,0.4791351103302233,0.2820479062704447,124.35145584725538,2.4677804295942725
Chester,9.6,4837,5.0,42029302901,9.0,19.3,30.1,15.7,3.105708655843831,0.1564670138888889,0.1673177083333333,0.0620659722222222,2787.3607843137265,467.6941176470588,557.3176470588236,5972.2078431372565,1840.2941176470588,57.0,0.2333615184509346,0.1946719581187199,0.4275623363700978,23.788984270913517,0.6580710517448046,0.4101197684655711,63.492840095465404,1.3126491646778045
Chester,9.2,2934,4.1,42029303502,7.9,19.6,29.6,14.3,0.970698876991745,0.0862507956715467,0.2542966263526416,0.0690642902609802,6385.098039215686,400.1960784313726,556.1921568627452,4843.0431372549,14915.341176470583,96.22745098039216,0.4280198992752733,0.0737155306742626,0.5086353242614654,21.467105190706818,0.6936874922814902,0.4760104381860726,31.580763723150355,1.0763723150357996
Cumberland,10.9,5403,7.6,42041010100,17.6,20.6,39.3,24.1,3.680573418919349,0.1692252122087773,0.1305761242550117,0.1858407079646017,409.32941176470587,31.14901960784314,2662.58431372549,1840.309803921569,130.5176470588235,1580.8941176470587,0.1692677645886624,0.4909648447107997,0.1389207266722147,11.796379999981829,0.1944248331946854,0.1333126082368363,107.80210023866348,1.9952267303102627
Butler,11.8,2002,11.4,42019902400,21.6,16.9,42.7,30.2,8.053064336061528,0.1529227557411273,0.1988517745302714,0.284446764091858,18.56470588235294,0.0,1309.4000000000008,170.5921568627451,20.89803921568627,0.0,0.1170257710181664,0.6862894844817412,0.1645615158716921,24.93754900985792,0.306179675950979,0.1691164977626107,59.91665871121719,2.992840095465394
Chester,12.0,4389,5.4,42029302600,16.1,21.0,38.6,25.2,20.40063869536362,0.2970210915416394,0.0702326592737551,0.1143726897151554,23.0,0.0,925.5921568627448,237.43529411764695,1.0,0.0,0.0,0.5365425842915614,0.2168519012955553,29.48331404382223,0.3561613136061589,0.2130032262008688,62.22114558472555,1.4176610978520288
Chester,9.6,5355,5.4,42029300201,10.0,17.1,31.3,18.4,4.793109627763027,0.156350626118068,0.1590339892665474,0.0914132379248658,1517.1725490196077,54.69411764705883,1120.6196078431374,5170.992156862743,188.2196078431372,0.0,0.1473432261766599,0.3013493935427879,0.3723402683530882,24.28911731546636,0.5971716526831639,0.3585858142664971,75.91575178997614,1.4176610978520288
Cambria,12.9,1606,12.1,42021000600,24.9,15.1,45.4,35.0,7.110263830912089,0.231578947368421,0.1695906432748538,0.2116959064327485,11.882352941176473,0.0,735.6196078431369,198.39607843137247,0.3294117647058823,0.984313725490196,0.0178217821782178,0.5495327401736834,0.1630859848690775,22.682282898881315,0.3186105510034343,0.1658204333582648,51.0163723150358,3.1766109785202867
Crawford,12.6,4441,8.7,42039110202,19.8,17.6,37.6,26.2,0.1240446206092186,0.0778952205882353,0.1426930147058823,0.1197150735294117,61586.01568627448,21174.839215686286,1188.407843137255,8495.764705882351,40592.176470588245,665.7294117647059,0.6391044720236342,0.1287436807856284,0.2972311230209397,18.983634486871047,0.5378591760403821,0.3007754975487552,101.43286396181384,2.2840095465393793
Clearfield,11.0,1850,11.0,42033331500,20.6,17.2,40.1,28.4,0.1561725963084394,0.0335861321776814,0.2529794149512459,0.209100758396533,229379.1411764706,908.4823529411764,580.6196078431373,17277.27843137255,49488.5843137255,1487.9411764705883,0.7317192508110684,0.0034445960366883,0.2853405345800537,15.94464763800595,0.5476465901866664,0.2930306503036776,53.424821002386636,2.8878281622911697
Cambria,11.0,3943,9.4,42021013200,19.0,17.8,39.4,27.7,0.2439047263073339,0.028072033898305,0.2123940677966101,0.140625,32338.34117647057,35.0,964.8627450980392,6298.980392156859,15525.650980392147,147.90980392156862,0.6488279498736224,0.1166761502194765,0.2735867903773922,14.902775233608974,0.5143591411388306,0.2797012794301556,97.30458233890215,2.4677804295942725
